Commodity,Suffix,Start,End,Description,Indents
36097,2843100000,80,1972-01-01 00:00:00,,Colloidal precious metals
36100,2843210000,10,1972-01-01 00:00:00,,Silver compounds
36104,2843900000,80,1972-01-01 00:00:00,,Other compounds; amalgams
36109,2844000000,80,1972-01-01 00:00:00,,Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products
36110,2844100000,80,1972-01-01 00:00:00,,"Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds"
36111,2844200000,80,1972-01-01 00:00:00,,"Uranium enriched in U|235|and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U|235, plutonium or compounds of these products"
36118,2844300000,80,1972-01-01 00:00:00,,"Uranium depleted in U|235|and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U|235, thorium or compounds of these products"
36119,2844301100,10,1972-01-01 00:00:00,,"Uranium depleted in U|235; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U|235|or compounds of this product"
36120,2844301100,80,1972-01-01 00:00:00,,Cermets
36124,2844305100,10,1972-01-01 00:00:00,,"Thorium; alloys, dispersions (including cermets), ceramic products and mixtures containing thorium or compounds of this product"
36125,2844305100,80,1972-01-01 00:00:00,,Cermets
36130,2844400000,80,1972-01-01 00:00:00,,"Radioactive elements and isotopes and compounds other than those of subheading|2844|10, 2844|20|or 2844|30; alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues"
36132,2845000000,80,1972-01-01 00:00:00,,"Isotopes other than those of heading|2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined"
36134,2845900000,80,1972-01-01 00:00:00,,Other
36136,2845909000,80,1972-01-01 00:00:00,,Other
36137,2846000000,80,1972-01-01 00:00:00,,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals"
36138,2846100000,80,1972-01-01 00:00:00,,Cerium compounds
36141,2846900000,80,1972-01-01 00:00:00,,Other
36148,2849000000,80,1972-01-01 00:00:00,,"Carbides, whether or not chemically defined"
36151,2849900000,80,1972-01-01 00:00:00,,Other
36154,2849905000,80,1972-01-01 00:00:00,,Of aluminium; of chromium; of molybdenum; of vanadium; of tantalum; of titanium
36156,2850000000,80,1972-01-01 00:00:00,,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading|2849"
36168,2900000000,80,1971-12-31 00:00:00,,ORGANIC CHEMICALS
36169,2901000000,10,1972-01-01 00:00:00,,"I. HYDROCARBONS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES"
36170,2901000000,80,1972-01-01 00:00:00,,Acyclic hydrocarbons
36174,2901210000,10,1972-01-01 00:00:00,,Unsaturated
36186,2902000000,80,1972-01-01 00:00:00,,Cyclic hydrocarbons
36187,2902110000,10,1972-01-01 00:00:00,,"Cyclanes, cyclenes and cycloterpenes"
36201,2902410000,10,1972-01-01 00:00:00,,Xylenes
36225,2903000000,80,1972-01-01 00:00:00,,Halogenated derivatives of hydrocarbons
36226,2903110000,10,1972-01-01 00:00:00,,Saturated chlorinated derivatives of acyclic hydrocarbons
36233,2903190000,80,1972-01-01 00:00:00,,Other
36242,2903210000,10,1972-01-01 00:00:00,,Unsaturated chlorinated derivatives of acyclic hydrocarbons
36312,2904000000,80,1972-01-01 00:00:00,,"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"
36313,2904100000,80,1972-01-01 00:00:00,,"Derivatives containing only sulpho groups, their salts and ethyl esters"
36318,2904200000,80,1972-01-01 00:00:00,,Derivatives containing only nitro or only nitroso groups
36338,2905000000,10,1972-01-01 00:00:00,,"II. ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES"
36339,2905000000,80,1972-01-01 00:00:00,,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36340,2905110000,10,1972-01-01 00:00:00,,Saturated monohydric alcohols
36155,2849909000,80,1972-01-01 00:00:00,,Other
36341,2905110000,80,1972-01-01 00:00:00,,Methanol (methyl alcohol)
36342,2905120000,80,1972-01-01 00:00:00,,Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)
36344,2905140000,80,1972-01-01 00:00:00,,Other butanols
36350,2905160000,80,1972-01-01 00:00:00,,Octanol (octyl alcohol) and isomers thereof
36356,2905190000,80,1972-01-01 00:00:00,,Other
36363,2905220000,80,1972-01-01 00:00:00,,Acyclic terpene alcohols
36366,2905290000,80,1972-01-01 00:00:00,,Other
36367,2905310000,10,1972-01-01 00:00:00,,Diols
36370,2905390000,80,1972-01-01 00:00:00,,Other
36377,2905410000,10,1972-01-01 00:00:00,,Other polyhydric alcohols
36381,2905440000,80,1972-01-01 00:00:00,,D-glucitol (sorbitol)
36382,2905441100,10,1972-01-01 00:00:00,,In aqueous solution
36385,2905449100,10,1972-01-01 00:00:00,,Other
36388,2905490000,80,1972-01-01 00:00:00,,Other
36399,2906000000,80,1972-01-01 00:00:00,,"Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36400,2906110000,10,1972-01-01 00:00:00,,"Cyclanic, cyclenic or cycloterpenic"
36401,2906110000,80,1972-01-01 00:00:00,,Menthol
36403,2906130000,80,1972-01-01 00:00:00,,Sterols and inositols
36405,2906190000,80,1972-01-01 00:00:00,,Other
36408,2906210000,10,1972-01-01 00:00:00,,Aromatic
36410,2906290000,80,1972-01-01 00:00:00,,Other
36415,2907000000,10,1972-01-01 00:00:00,,"III. PHENOLS, PHENOL-ALCOHOLS, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES"
36416,2907000000,80,1972-01-01 00:00:00,,Phenols; phenol-alcohols
36417,2907110000,10,1972-01-01 00:00:00,,Monophenols
36419,2907120000,80,1972-01-01 00:00:00,,Cresols and their salts
36424,2907150000,80,1972-01-01 00:00:00,,Naphthols and their salts
36427,2907190000,80,1972-01-01 00:00:00,,Other
36430,2907210000,10,1972-01-01 00:00:00,,Polyphenols; phenol-alcohols
36431,2907210000,80,1972-01-01 00:00:00,,Resorcinol and its salts
36343,2905130000,80,1972-01-01 00:00:00,,Butan-1-ol (n-butyl alcohol)
36434,2907220000,80,1972-01-01 00:00:00,,Hydroquinone (quinol) and its salts
36442,2907290000,80,1972-01-01 00:00:00,,Other
36452,2908000000,80,1972-01-01 00:00:00,,"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols"
36464,2909000000,10,1972-01-01 00:00:00,,"IV. ETHERS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES, EPOXIDES WITH A THREE-MEMBERED RING, ACETALS AND HEMIACETALS, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES"
36465,2909000000,80,1972-01-01 00:00:00,,"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxides, ketone peroxides (whether or not chemically defined), and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36466,2909110000,10,1972-01-01 00:00:00,,"Acyclic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36468,2909190000,80,1972-01-01 00:00:00,,Other
36471,2909200000,80,1972-01-01 00:00:00,,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36472,2909300000,80,1972-01-01 00:00:00,,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36478,2909309000,80,1972-01-01 00:00:00,,Other
36481,2909410000,10,1972-01-01 00:00:00,,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36488,2909490000,80,1972-01-01 00:00:00,,Other
36500,2909500000,80,1972-01-01 00:00:00,,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36503,2909600000,80,1972-01-01 00:00:00,,"Alcohol peroxides, ether peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36508,2910000000,80,1972-01-01 00:00:00,,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36512,2910900000,80,1972-01-01 00:00:00,,Other
36518,2911000000,80,1972-01-01 00:00:00,,"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36519,2912000000,10,1972-01-01 00:00:00,,V. ALDEHYDE-FUNCTION COMPOUNDS
36520,2912000000,80,1972-01-01 00:00:00,,"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; paraformaldehyde"
36521,2912110000,10,1972-01-01 00:00:00,,Acyclic aldehydes without other oxygen function
36525,2912190000,80,1972-01-01 00:00:00,,Other
36526,2912210000,10,1972-01-01 00:00:00,,Cyclic aldehydes without other oxygen function
36528,2912290000,80,1972-01-01 00:00:00,,Other
36530,2912410000,10,1972-01-01 00:00:00,,"Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function"
36533,2912490000,80,1972-01-01 00:00:00,,Other
36539,2914000000,10,1972-01-01 00:00:00,,VI. KETONE-FUNCTION COMPOUNDS AND QUINONE-FUNCTION COMPOUNDS
36540,2914000000,80,1972-01-01 00:00:00,,"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36541,2914110000,10,1972-01-01 00:00:00,,Acyclic ketones without other oxygen function
36545,2914190000,80,1972-01-01 00:00:00,,Other
36557,2914290000,80,1972-01-01 00:00:00,,Other
36566,2914500000,80,1972-01-01 00:00:00,,Ketone-phenols and ketones with other oxygen function
36572,2914610000,10,1972-01-01 00:00:00,,Quinones
36574,2914690000,80,1972-01-01 00:00:00,,Other
36586,2915000000,10,1972-01-01 00:00:00,,"VII. CARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES"
36587,2915000000,80,1972-01-01 00:00:00,,"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
36588,2915110000,10,1972-01-01 00:00:00,,"Formic acid, its salts and esters"
36590,2915120000,80,1972-01-01 00:00:00,,Salts of formic acid
36591,2915130000,80,1972-01-01 00:00:00,,Esters of formic acid
36594,2915210000,10,1972-01-01 00:00:00,,Acetic acid and its salts; acetic anhydride
36595,2915210000,80,1972-01-01 00:00:00,,Acetic acid
36599,2915290000,80,1972-01-01 00:00:00,,Other
36600,2915310000,10,1972-01-01 00:00:00,,Esters of acetic acid
36606,2915390000,80,1972-01-01 00:00:00,,Other
36616,2915600000,80,1972-01-01 00:00:00,,"Butanoic acids, pentanoic acids, their salts and esters"
36621,2915700000,80,1972-01-01 00:00:00,,"Palmitic acid, stearic acid, their salts and esters"
36629,2915900000,80,1972-01-01 00:00:00,,Other
36644,2916000000,80,1972-01-01 00:00:00,,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
36645,2916110000,10,1972-01-01 00:00:00,,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36646,2916110000,80,1972-01-01 00:00:00,,Acrylic acid and its salts
36649,2916120000,80,1972-01-01 00:00:00,,Esters of acrylic acid
36657,2916130000,80,1972-01-01 00:00:00,,Methacrylic acid and its salts
36658,2916140000,80,1972-01-01 00:00:00,,Esters of methacrylic acid
36668,2916190000,80,1972-01-01 00:00:00,,Other
36677,2916200000,80,1972-01-01 00:00:00,,"Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36681,2916310000,10,1972-01-01 00:00:00,,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36682,2916310000,80,1972-01-01 00:00:00,,"Benzoic acid, its salts and esters"
36689,2916390000,80,1972-01-01 00:00:00,,Other
36694,2917000000,80,1972-01-01 00:00:00,,"Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
36695,2917110000,10,1972-01-01 00:00:00,,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36696,2917110000,80,1972-01-01 00:00:00,,"Oxalic acid, its salts and esters"
36699,2917120000,80,1972-01-01 00:00:00,,"Adipic acid, its salts and esters"
36702,2917130000,80,1972-01-01 00:00:00,,"Azelaic acid, sebacic acid, their salts and esters"
36706,2917190000,80,1972-01-01 00:00:00,,Other
36707,2917191000,80,1972-01-01 00:00:00,,"Malonic acid, its salts and esters"
36714,2917200000,80,1972-01-01 00:00:00,,"Cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36722,2917340000,80,1972-01-01 00:00:00,,Other esters of orthophthalic acid
36728,2917390000,80,1972-01-01 00:00:00,,Other
36614,2915400000,80,1972-01-01 00:00:00,,"Mono-, di- or trichloroacetic acids, their salts and esters"
36615,2915500000,80,1972-01-01 00:00:00,,"Propionic acid, its salts and esters"
36744,2918000000,80,1972-01-01 00:00:00,,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
36745,2918110000,10,1972-01-01 00:00:00,,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36749,2918120000,80,1972-01-01 00:00:00,,Tartaric acid
36751,2918140000,80,1972-01-01 00:00:00,,Citric acid
36752,2918150000,80,1972-01-01 00:00:00,,Salts and esters of citric acid
36753,2918160000,80,1972-01-01 00:00:00,,"Gluconic acid, its salts and esters"
36755,2918190000,80,1972-01-01 00:00:00,,Other
36761,2918193000,80,1972-01-01 00:00:00,,"Cholic acid, 3-α,12-α-dihydroxy-5-β-cholan-24-oic acid (deoxycholic acid), their salts and esters"
36769,2918210000,10,1972-01-01 00:00:00,,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36771,2918220000,80,1972-01-01 00:00:00,,"o-Acetylsalicylic acid, its salts and esters"
36775,2918290000,80,1972-01-01 00:00:00,,Other
36787,2918300000,80,1972-01-01 00:00:00,,"Carboxylic acids with aldehyde or ketone function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
36796,2919000000,10,1972-01-01 00:00:00,,"VIII. ESTERS OF INORGANIC ACIDS OF NON-METALS AND THEIR SALTS, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES"
36797,2919000000,80,1972-01-01 00:00:00,,"Phosphoric esters and their salts, including lactophosphates; their halogenated, sulphonated, nitrated or nitrosated derivatives"
36808,2920000000,80,1972-01-01 00:00:00,,"Esters of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives"
36810,2920900000,80,1972-01-01 00:00:00,,Other
36811,2920901000,80,1972-01-01 00:00:00,,"Sulphuric esters and carbonic esters and their salts, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
36825,2921000000,10,1972-01-01 00:00:00,,IX. NITROGEN-FUNCTION COMPOUNDS
36826,2921000000,80,1972-01-01 00:00:00,,Amine-function compounds
36827,2921110000,10,1972-01-01 00:00:00,,Acyclic monoamines and their derivatives; salts thereof
36836,2921190000,80,1972-01-01 00:00:00,,Other
36843,2921210000,10,1972-01-01 00:00:00,,Acyclic polyamines and their derivatives; salts thereof
36846,2921290000,80,1972-01-01 00:00:00,,Other
36852,2921300000,80,1972-01-01 00:00:00,,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives; salts thereof"
36858,2921410000,10,1972-01-01 00:00:00,,Aromatic monoamines and their derivatives; salts thereof
36859,2921410000,80,1972-01-01 00:00:00,,Aniline and its salts
36862,2921420000,80,1972-01-01 00:00:00,,Aniline derivatives and their salts
36867,2921430000,80,1972-01-01 00:00:00,,Toluidines and their derivatives; salts thereof
36872,2921440000,80,1972-01-01 00:00:00,,Diphenylamine and its derivatives; salts thereof
36873,2921450000,80,1972-01-01 00:00:00,,"1-Naphthylamine (α-naphthylamine), 2-naphthylamine (β-naphthylamine) and their derivatives; salts thereof"
36876,2921490000,80,1972-01-01 00:00:00,,Other
36884,2921510000,10,1972-01-01 00:00:00,,Aromatic polyamines and their derivatives; salts thereof
36885,2921510000,80,1972-01-01 00:00:00,,"o-, m-, p-Phenylenediamine, diaminotoluenes, and their derivatives; salts thereof"
36890,2921590000,80,1972-01-01 00:00:00,,Other
36896,2922000000,80,1972-01-01 00:00:00,,Oxygen-function amino-compounds
36897,2922110000,10,1972-01-01 00:00:00,,"Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof"
36913,2922190000,80,1972-01-01 00:00:00,,Other
36921,2922210000,10,1972-01-01 00:00:00,,"Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof"
36922,2922210000,80,1972-01-01 00:00:00,,Aminohydroxynaphthalenesulphonic acids and their salts
36924,2922290000,80,1972-01-01 00:00:00,,Other
36932,2922410000,10,1972-01-01 00:00:00,,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; salts thereof"
36934,2922420000,80,1972-01-01 00:00:00,,Glutamic acid and its salts
36937,2922490000,80,1972-01-01 00:00:00,,Other
36951,2922500000,80,1972-01-01 00:00:00,,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function"
36961,2923000000,80,1972-01-01 00:00:00,,"Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined"
36962,2923100000,80,1972-01-01 00:00:00,,Choline and its salts
36966,2923900000,80,1972-01-01 00:00:00,,Other
36969,2924000000,80,1972-01-01 00:00:00,,Carboxyamide-function compounds; amide-function compounds of carbonic acid
36975,2924210000,10,1972-01-01 00:00:00,,Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof
36976,2924210000,80,1972-01-01 00:00:00,,Ureines and their derivatives; salts thereof
36977,2924290000,80,1972-01-01 00:00:00,,Other
36995,2925000000,80,1972-01-01 00:00:00,,Carboxyimide-function compounds (including saccharin and its salts) and imine-function compounds
36996,2925110000,10,1972-01-01 00:00:00,,Imides and their derivatives; salts thereof
36997,2925110000,80,1972-01-01 00:00:00,,Saccharin and its salts
37000,2925190000,80,1972-01-01 00:00:00,,Other
37012,2926000000,80,1972-01-01 00:00:00,,Nitrile-function compounds
37015,2926900000,80,1972-01-01 00:00:00,,Other
37029,2927000000,80,1972-01-01 00:00:00,,"Diazo-, azo- or azoxy-compounds"
37033,2928000000,80,1972-01-01 00:00:00,,Organic derivatives of hydrazine or of hydroxylamine
37042,2929000000,80,1972-01-01 00:00:00,,Compounds with other nitrogen function
37043,2929100000,80,1972-01-01 00:00:00,,Isocyanates
37059,2929900000,80,1972-01-01 00:00:00,,Other
37062,2930000000,10,1972-01-01 00:00:00,,"X. ORGANO-INORGANIC COMPOUNDS, HETEROCYCLIC COMPOUNDS, NUCLEIC ACIDS AND THEIR SALTS, AND SULPHONAMIDES"
37063,2930000000,80,1972-01-01 00:00:00,,Organo-sulphur compounds
37065,2930200000,80,1972-01-01 00:00:00,,Thiocarbamates and dithiocarbamates
37067,2930400000,80,1972-01-01 00:00:00,,Methionine
37068,2930900000,80,1972-01-01 00:00:00,,Other
37096,2931000000,80,1972-01-01 00:00:00,,Other organo-inorganic compounds
37122,2932000000,80,1972-01-01 00:00:00,,Heterocyclic compounds with oxygen hetero-atom(s) only
37123,2932110000,10,1972-01-01 00:00:00,,Compounds containing an unfused furan ring (whether or not hydrogenated) in the structure
37128,2932130000,80,1972-01-01 00:00:00,,Furfuryl alcohol and tetrahydrofurfuryl alcohol
37131,2932190000,80,1972-01-01 00:00:00,,Other
37193,2933000000,80,1972-01-01 00:00:00,,Heterocyclic compounds with nitrogen hetero-atom(s) only
37194,2933110000,10,1972-01-01 00:00:00,,Compounds containing an unfused pyrazole ring (whether or not hydrogenated) in the structure
37195,2933110000,80,1972-01-01 00:00:00,,Phenazone (antipyrin) and its derivatives
37198,2933190000,80,1972-01-01 00:00:00,,Other
37200,2933199000,80,1972-01-01 00:00:00,,Other
37201,2933210000,10,1972-01-01 00:00:00,,Compounds containing an unfused imidazole ring (whether or not hydrogenated) in the structure
37202,2933210000,80,1972-01-01 00:00:00,,Hydantoin and its derivatives
37206,2933290000,80,1972-01-01 00:00:00,,Other
37208,2933299000,80,1972-01-01 00:00:00,,Other
37213,2933310000,10,1972-01-01 00:00:00,,Compounds containing an unfused pyridine ring (whether or not hydrogenated) in the structure
37215,2933390000,80,1972-01-01 00:00:00,,Other
37273,2933590000,80,1972-01-01 00:00:00,,Other
37283,2933610000,10,1972-01-01 00:00:00,,Compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure
37285,2933690000,80,1972-01-01 00:00:00,,Other
37293,2933710000,10,1972-01-01 00:00:00,,Lactams
37295,2933790000,80,1972-01-01 00:00:00,,Other lactams
37349,2934000000,80,1972-01-01 00:00:00,,"Nucleic acids and their salts, whether or not chemically defined; other heterocyclic compounds"
37350,2934100000,80,1972-01-01 00:00:00,,Compounds containing an unfused thiazole ring (whether or not hydrogenated) in the structure
37353,2934200000,80,1972-01-01 00:00:00,,"Compounds containing in the structure a benzothiazole ring-system (whether or not hydrogenated), not further fused"
37359,2934300000,80,1972-01-01 00:00:00,,"Compounds containing in the structure a phenothiazine ring-system (whether or not hydrogenated), not further fused"
37361,2934309000,80,1972-01-01 00:00:00,,Other
37418,2935000000,80,1972-01-01 00:00:00,,Sulphonamides
37432,2936000000,10,1972-01-01 00:00:00,,"XI. PROVITAMINS, VITAMINS AND HORMONES"
37433,2936000000,80,1972-01-01 00:00:00,,"Provitamins and vitamins, natural or reproduced by synthesis (including natural concentrates), derivatives thereof used primarily as vitamins, and intermixtures of the foregoing, whether or not in any solvent"
37435,2936210000,10,1972-01-01 00:00:00,,"Vitamins and their derivatives, unmixed"
37461,2937000000,80,1972-01-01 00:00:00,,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones"
37469,2937210000,10,1972-01-01 00:00:00,,"Steroidal hormones, their derivatives and structural analogues"
37495,2938000000,10,1972-01-01 00:00:00,,"XII. GLYCOSIDES AND ALKALOIDS, NATURAL OR REPRODUCED BY SYNTHESIS, AND THEIR SALTS, ETHERS, ESTERS AND OTHER DERIVATIVES"
37496,2938000000,80,1972-01-01 00:00:00,,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives"
37498,2938900000,80,1972-01-01 00:00:00,,Other
37500,2938903000,80,1972-01-01 00:00:00,,Glycyrrhizic acid and glycyrrhizates
37501,2938909000,80,1972-01-01 00:00:00,,Other
37502,2939000000,80,1972-01-01 00:00:00,,"Alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives"
37533,2940000000,10,1972-01-01 00:00:00,,XIII. OTHER ORGANIC COMPOUNDS
37534,2940000000,80,1972-01-01 00:00:00,,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than products of heading|2937, 2938|or 2939"
37541,2941000000,80,1972-01-01 00:00:00,,Antibiotics
37554,2941200000,80,1972-01-01 00:00:00,,Streptomycins and their derivatives; salts thereof
37613,2942000000,80,1972-01-01 00:00:00,,Other organic compounds
54804,2204211100,80,1995-01-01 00:00:00,,Alsace
54805,2204211200,80,1995-01-01 00:00:00,,Bordeaux
54806,2204211300,80,1995-01-01 00:00:00,,Bourgogne (Burgundy)
54807,2204211700,80,1995-01-01 00:00:00,,Val de Loire (Loire Valley)
54809,2204211800,80,1995-01-01 00:00:00,,Mosel
54810,2204211900,80,1995-01-01 00:00:00,,Pfalz
54811,2204212200,80,1995-01-01 00:00:00,,Rheinhessen
54813,2204212400,80,1995-01-01 00:00:00,,Lazio (Latium)
54815,2204212600,80,1995-01-01 00:00:00,,Toscana (Tuscany)
54816,2204212700,80,1995-01-01 00:00:00,,"Trentino, Alto Adige and Friuli"
54817,2204212800,80,1995-01-01 00:00:00,,Veneto
54818,2204213200,80,1995-01-01 00:00:00,,Vinho Verde
54819,2204213400,80,1995-01-01 00:00:00,,Penedés
54821,2204213600,80,1995-01-01 00:00:00,,Rioja
54822,2204213700,80,1995-01-01 00:00:00,,Valencia
54869,2204298800,80,1995-01-01 00:00:00,,Samos and Muscat de Lemnos
54876,2204214200,80,1995-01-01 00:00:00,,Bordeaux
54879,2204214300,80,1995-01-01 00:00:00,,Bourgogne (Burgundy)
54890,2204214400,80,1995-01-01 00:00:00,,Beaujolais
54891,2204214600,80,1995-01-01 00:00:00,,Vallée du Rhône
54893,2204214700,80,1995-01-01 00:00:00,,Languedoc-Roussillon
54894,2204214800,80,1995-01-01 00:00:00,,Val de Loire (Loire Valley)
54898,2204216200,80,1995-01-01 00:00:00,,Piemonte (Piedmont)
37564,2941900000,80,1972-01-01 00:00:00,,Other
54904,2204216600,80,1995-01-01 00:00:00,,Toscana (Tuscany)
54906,2204216700,80,1995-01-01 00:00:00,,Trentino and Alto Adige
54907,2204216800,80,1995-01-01 00:00:00,,Veneto
54908,2204216900,80,1995-01-01 00:00:00,,"Dão, Bairrada and Douro"
54909,2204217100,80,1995-01-01 00:00:00,,Navarra
54910,2204217400,80,1995-01-01 00:00:00,,Penedés
54911,2204217600,80,1995-01-01 00:00:00,,Rioja
54912,2204217700,80,1995-01-01 00:00:00,,Valdepeñas
54914,2204218700,80,1995-01-01 00:00:00,,Marsala
54915,2204218800,80,1995-01-01 00:00:00,,Samos and Muscat de Lemnos
54916,2204218900,80,1995-01-01 00:00:00,,Port
54920,2204219500,80,1995-01-01 00:00:00,,White
54929,2204217900,10,1995-01-01 00:00:00,,Wine with a protected geographical indication (PGI)
55019,2204211100,10,1995-01-01 00:00:00,,Other
55020,2204211100,20,1995-01-01 00:00:00,,Produced in the European Union
55021,2204211100,30,1995-01-01 00:00:00,,Of an actual alcoholic strength by volume not exceeding 15|%|vol
55022,2204211100,40,1995-01-01 00:00:00,,Wine with a protected designation of origin (PDO)
55030,2204298200,80,1995-01-01 00:00:00,,Other
55031,2204298300,10,1995-01-01 00:00:00,,Other
55032,2204298300,80,1995-01-01 00:00:00,,White
55033,2204298400,80,1995-01-01 00:00:00,,Other
55046,2208308200,10,1995-01-01 00:00:00,,"Other, in containers holding"
55075,2204217900,80,1995-01-01 00:00:00,,White
55076,2204218000,80,1995-01-01 00:00:00,,Other
55077,2204218100,10,1995-01-01 00:00:00,,Other varietal wines
55079,2204218100,80,1995-01-01 00:00:00,,White
55080,2204218200,80,1995-01-01 00:00:00,,Other
55082,2204218300,80,1995-01-01 00:00:00,,White
55083,2204218400,80,1995-01-01 00:00:00,,Other
55085,2204219400,80,1995-01-01 00:00:00,,Other
55086,2204219500,10,1995-01-01 00:00:00,,Other varietal wines
55087,2204219800,80,1995-01-01 00:00:00,,Other
55123,2204213800,80,1995-01-01 00:00:00,,Other
55124,2204214200,10,1995-01-01 00:00:00,,Other
55125,2204217800,80,1995-01-01 00:00:00,,Other
55380,2008992800,80,1995-01-01 00:00:00,,Other
55381,2008993600,10,1995-01-01 00:00:00,,Other
