Commodity,Suffix,Start,End,Description,Indents
83142,8414805100,80,2006-01-01 00:00:00,,Not exceeding 120|m$3
83143,8414805900,80,2006-01-01 00:00:00,,Exceeding 120|m$3
83144,8414807300,10,2006-01-01 00:00:00,,Rotary displacement compressors
83145,8414807300,80,2006-01-01 00:00:00,,Single-shaft
83146,8414807500,10,2006-01-01 00:00:00,,Multi-shaft
83147,8414807500,80,2006-01-01 00:00:00,,Screw compressors
83148,8414807800,80,2006-01-01 00:00:00,,Other
83149,8414808000,80,2006-01-01 00:00:00,,Other
83164,8418102000,80,2006-01-01 00:00:00,,Of a capacity exceeding 340|litres
83167,8418108000,80,2006-01-01 00:00:00,,Other
83183,8418302000,80,2006-01-01 00:00:00,,Of a capacity not exceeding 400|litres
83184,8418308000,80,2006-01-01 00:00:00,,Of a capacity exceeding 400|litres but not exceeding 800|litres
83185,8418402000,80,2006-01-01 00:00:00,,Of a capacity not exceeding 250|litres
83186,8418408000,80,2006-01-01 00:00:00,,Of a capacity exceeding 250|litres but not exceeding 900|litres
83195,8483102100,10,2006-01-01 00:00:00,,Cranks and crank shafts
83196,8483102100,80,2006-01-01 00:00:00,,Of cast iron or cast steel
83199,8483102500,80,2006-01-01 00:00:00,,Of open-die forged steel
83202,8483102900,80,2006-01-01 00:00:00,,Other
83205,8483105000,80,2006-01-01 00:00:00,,Articulated shafts
83208,8483109500,80,2006-01-01 00:00:00,,Other
83224,8419812000,80,2006-01-01 00:00:00,,Percolators and other appliances for making coffee and other hot drinks
83228,8419818000,80,2006-01-01 00:00:00,,Other
83230,8483303200,10,2006-01-01 00:00:00,,Bearing housings
83231,8483303200,80,2006-01-01 00:00:00,,For ball or roller bearings
83234,8483303800,80,2006-01-01 00:00:00,,Other
83238,8483308000,80,2006-01-01 00:00:00,,Plain shaft bearings
83242,8419908500,80,2006-01-01 00:00:00,,Other
83270,8483402100,10,2006-01-01 00:00:00,,Gears and gearing (other than friction gears)
83271,8483402100,80,2006-01-01 00:00:00,,Spur and helical
83322,8483402300,80,2006-01-01 00:00:00,,Bevel and bevel/spur
83323,8483402500,80,2006-01-01 00:00:00,,Worm gear
83324,8483402900,80,2006-01-01 00:00:00,,Other
83325,8483403000,80,2006-01-01 00:00:00,,Ball or roller screws
83328,8483405900,80,2006-01-01 00:00:00,,Other
83330,8483409000,80,2006-01-01 00:00:00,,Other
83367,8483405100,10,2006-01-01 00:00:00,,Gear boxes and other speed changers
83368,8483405100,80,2006-01-01 00:00:00,,Gear boxes
83391,8471703000,10,2006-01-01 00:00:00,,Other
83392,8471703000,20,2006-01-01 00:00:00,,Disk storage units
83394,8471705000,10,2006-01-01 00:00:00,,Other
83404,8483502000,80,2006-01-01 00:00:00,,Of cast iron or cast steel
83419,8483508000,80,2006-01-01 00:00:00,,Other
83420,8483602000,80,2006-01-01 00:00:00,,Of cast iron or cast steel
83421,8483608000,80,2006-01-01 00:00:00,,Other
83315,8483402390,80,2006-01-01 00:00:00,,Other
83422,8483902000,80,2006-01-01 00:00:00,,Parts of bearing housings
83423,8483908100,10,2006-01-01 00:00:00,,Other
83424,8483908100,80,2006-01-01 00:00:00,,Of cast iron or cast steel
83425,8483908900,80,2006-01-01 00:00:00,,Other
83426,8479899700,80,2006-01-01 00:00:00,,Other
83576,8529106500,80,2006-01-01 00:00:00,,"Inside aerials for radio or television broadcast receivers, including built-in types"
84245,8108906000,80,2006-01-01 00:00:00,,Tubes and pipes
84311,8803909000,80,2006-01-01 00:00:00,,Other
85434,8487000000,80,2007-01-01 00:00:00,,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this chapter"
85435,8487100000,80,2007-01-01 00:00:00,,Ships' or boats' propellers and blades therefor
85438,8487900000,80,2007-01-01 00:00:00,,Other
85445,8487905100,10,2007-01-01 00:00:00,,Of iron or steel
85446,8487905100,80,2007-01-01 00:00:00,,Of cast steel
85455,8487905900,80,2007-01-01 00:00:00,,Other
85458,8487909000,80,2007-01-01 00:00:00,,Other
85494,8486000000,80,2007-01-01 00:00:00,,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note|9(C) to this chapter; parts and accessories"
85548,8479902000,80,2007-01-01 00:00:00,,Of cast iron or cast steel
85716,8466102000,10,2007-01-01 00:00:00,,Tool holders
85756,8448420000,10,2007-01-01 00:00:00,,Parts and accessories of weaving machines (looms) or of their auxiliary machinery
85758,8443990000,80,2007-01-01 00:00:00,,Other
85760,8443919100,10,2007-01-01 00:00:00,,Other
85761,8443910000,10,2007-01-01 00:00:00,,Parts and accessories
85762,8443910000,80,2007-01-01 00:00:00,,"Parts and accessories of printing machinery used for printing by means of plates, cylinders and other printing components of heading|8442"
85767,8443310000,10,2007-01-01 00:00:00,,"Other printers, copying machines and facsimile machines, whether or not combined"
85773,8443320000,80,2007-01-01 00:00:00,,"Other, capable of connecting to an automatic data-processing machine or to a network"
85892,8443130000,80,2007-01-01 00:00:00,,Other offset printing machinery
85893,8443131000,10,2007-01-01 00:00:00,,Sheet fed
86644,8505905000,80,2007-01-01 00:00:00,,Electromagnetic lifting heads
86654,8508000000,80,2007-01-01 00:00:00,,Vacuum cleaners
86655,8508110000,10,2007-01-01 00:00:00,,With self-contained electric motor
86659,8508700000,80,2007-01-01 00:00:00,,Parts
86676,8512309000,80,2007-01-01 00:00:00,,Other
86735,8517610000,10,2007-01-01 00:00:00,,"Other apparatus for the transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network)"
86754,8517690000,80,2007-01-01 00:00:00,,Other
86798,8519200000,80,2007-01-01 00:00:00,,"Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment"
86800,8519209100,10,2007-01-01 00:00:00,,Other
86802,8519209900,80,2007-01-01 00:00:00,,Other
86805,8519810000,10,2007-01-01 00:00:00,,Other apparatus
86809,8519810000,80,2007-01-01 00:00:00,,"Using magnetic, optical or semiconductor media"
86810,8519811100,10,2007-01-01 00:00:00,,"Sound reproducing apparatus (including cassette-players), not incorporating a sound recording device"
86812,8519811500,10,2007-01-01 00:00:00,,Other sound reproducing apparatus
86815,8519812100,10,2007-01-01 00:00:00,,"Other, cassette-type"
86817,8519812100,80,2007-01-01 00:00:00,,With an analogue and digital reading system
86819,8519813100,10,2007-01-01 00:00:00,,Other
86820,8519813100,20,2007-01-01 00:00:00,,With laser reading system
86824,8519814500,80,2007-01-01 00:00:00,,Other
86825,8519815100,10,2007-01-01 00:00:00,,Other apparatus
86844,8519819500,80,2007-01-01 00:00:00,,Other
87006,8101991000,80,2007-01-01 00:00:00,,"Bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil"
87044,8112922100,10,2007-01-01 00:00:00,,Niobium (columbium); rhenium; gallium; indium; vanadium; germanium
87046,8523210000,10,2007-01-01 00:00:00,,Magnetic media
87048,8523290000,80,2007-01-01 00:00:00,,Other
87049,8523291500,10,2007-01-01 00:00:00,,Magnetic tapes; magnetic discs
87075,8112992000,80,2007-01-01 00:00:00,,Hafnium (celtium); germanium
87082,8523510000,10,2007-01-01 00:00:00,,Semiconductor media
87083,8523510000,80,2007-01-01 00:00:00,,Solid-state non-volatile storage devices
87097,8523590000,80,2007-01-01 00:00:00,,Other
87103,8523800000,80,2007-01-01 00:00:00,,Other
87144,8708300000,80,2007-01-01 00:00:00,,Brakes and servo-brakes; parts thereof
87145,8708301000,80,2007-01-01 00:00:00,,For the industrial assembly of: Pedestrian-controlled tractors of subheading|8701|10; Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87146,8708309100,10,2007-01-01 00:00:00,,Other
87147,8708309100,80,2007-01-01 00:00:00,,For disc brakes
87148,8708309900,80,2007-01-01 00:00:00,,Other
86845,8519890000,80,2007-01-01 00:00:00,,Other
86974,8519819510,80,2007-01-01 00:00:00,,For use in civil aircraft
86989,8519819590,80,2007-01-01 00:00:00,,Other
87005,8519812190,80,2007-01-01 00:00:00,,Other
87149,8708402000,80,2007-01-01 00:00:00,,For the industrial assembly of: Pedestrian-controlled tractors of subheading|8701|10; Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87150,8708405000,10,2007-01-01 00:00:00,,Other
87151,8708405000,80,2007-01-01 00:00:00,,Gear boxes
87152,8708409100,10,2007-01-01 00:00:00,,Parts
87157,8708502000,80,2007-01-01 00:00:00,,For the industrial assembly of: Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87159,8708505500,10,2007-01-01 00:00:00,,Parts
87160,8708505500,80,2007-01-01 00:00:00,,Of closed-die forged steel
87161,8708509100,10,2007-01-01 00:00:00,,Other
87162,8708509100,80,2007-01-01 00:00:00,,For non-driving axles
87163,8708509900,80,2007-01-01 00:00:00,,Other
87184,8708802000,80,2007-01-01 00:00:00,,For the industrial assembly of: Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87185,8708809900,80,2007-01-01 00:00:00,,Other
87186,8708803500,10,2007-01-01 00:00:00,,Other
87187,8708803500,80,2007-01-01 00:00:00,,Suspension shock-absorbers
87189,8708809100,10,2007-01-01 00:00:00,,Other
87190,8708809100,80,2007-01-01 00:00:00,,Of closed-die forged steel
87191,8708912000,80,2007-01-01 00:00:00,,For the industrial assembly of: Pedestrian-controlled tractors of subheading|8701|10; Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87192,8708919900,80,2007-01-01 00:00:00,,Other
87193,8708913500,10,2007-01-01 00:00:00,,Other
87194,8708913500,80,2007-01-01 00:00:00,,Radiators
87195,8708919100,10,2007-01-01 00:00:00,,Parts
87197,8708503500,10,2007-01-01 00:00:00,,Other
87200,8525801100,10,2007-01-01 00:00:00,,Television cameras
87201,8525800000,80,2007-01-01 00:00:00,,"Television cameras, digital cameras and video camera recorders"
87203,8525801900,80,2007-01-01 00:00:00,,Other
87205,8525809100,10,2007-01-01 00:00:00,,Video camera recorders
87206,8525809100,80,2007-01-01 00:00:00,,Only able to record sound and images taken by the television camera
87209,8708923500,10,2007-01-01 00:00:00,,Other
87214,8708929100,10,2007-01-01 00:00:00,,Parts
87216,8708942000,80,2007-01-01 00:00:00,,For the industrial assembly of: Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87217,8708943500,10,2007-01-01 00:00:00,,Other
87219,8708943500,80,2007-01-01 00:00:00,,"Steering wheels, steering columns and steering boxes"
87220,8708949100,10,2007-01-01 00:00:00,,Parts
87224,8708950000,80,2007-01-01 00:00:00,,Safety airbags with inflator system; parts thereof
87225,8708951000,80,2007-01-01 00:00:00,,For the industrial assembly of: Pedestrian-controlled tractors of subheading|8701|10; Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87226,8708959100,10,2007-01-01 00:00:00,,Other
87228,8708959900,80,2007-01-01 00:00:00,,Other
87229,8708991000,80,2007-01-01 00:00:00,,For the industrial assembly of: Pedestrian-controlled tractors of subheading|8701|10; Vehicles of heading|8703; Vehicles of heading|8704|with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2|500|cm$3|or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2|800|cm$3; Vehicles of heading|8705
87234,8708999300,10,2007-01-01 00:00:00,,Other
87236,8708999700,80,2007-01-01 00:00:00,,Other
87246,8801001000,80,2007-01-01 00:00:00,,Balloons and dirigibles; gliders and hang gliders
87249,8801009000,80,2007-01-01 00:00:00,,Other
87207,8525809900,80,2007-01-01 00:00:00,,Other
87212,8708929900,80,2007-01-01 00:00:00,,Other
87314,8527910000,10,2007-01-01 00:00:00,,Other
87315,8527910000,80,2007-01-01 00:00:00,,Combined with sound recording or reproducing apparatus
87316,8527911100,10,2007-01-01 00:00:00,,Within the same housing one or more loudspeakers
87319,8527913500,10,2007-01-01 00:00:00,,Other
87321,8527919100,10,2007-01-01 00:00:00,,Other
87323,8527919900,80,2007-01-01 00:00:00,,Other
87324,8527920000,80,2007-01-01 00:00:00,,Not combined with sound recording or reproducing apparatus but combined with a clock
87327,8527990000,80,2007-01-01 00:00:00,,Other
87346,8528490000,80,2007-01-01 00:00:00,,Other
87355,8528590000,80,2007-01-01 00:00:00,,Other
87360,8528690000,80,2007-01-01 00:00:00,,Other
87374,8528710000,10,2007-01-01 00:00:00,,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus"
87375,8528710000,80,2007-01-01 00:00:00,,Not designed to incorporate a video display or screen
87376,8528711100,10,2007-01-01 00:00:00,,Video tuners
87388,8528720000,80,2007-01-01 00:00:00,,"Other, colour"
87594,8536700000,80,2007-01-01 00:00:00,,"Connectors for optical fibres, optical fibre bundles or cables"
87618,8529108000,80,2007-01-01 00:00:00,,Aerial filters and separators
87623,8529906500,80,2007-01-01 00:00:00,,Electronic assemblies
87624,8529909200,80,2007-01-01 00:00:00,,For television cameras of subheadings|8525|80|11|and 8525|80|19|and apparatus of headings|8527|and 8528
87625,8529909700,80,2007-01-01 00:00:00,,Other
87695,8529904100,10,2007-01-01 00:00:00,,Other
87696,8529904100,20,2007-01-01 00:00:00,,Cabinets and cases
87824,8529101100,10,2007-01-01 00:00:00,,Aerials
87836,8542310000,10,2007-01-01 00:00:00,,Electronic integrated circuits
87837,8542310000,80,2007-01-01 00:00:00,,"Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits"
87840,8542320000,80,2007-01-01 00:00:00,,Memories
87842,8542323100,10,2007-01-01 00:00:00,,Other
87843,8542323100,20,2007-01-01 00:00:00,,Dynamic random-access memories (D-RAMs)
87848,8542326100,10,2007-01-01 00:00:00,,"Electrically erasable, programmable, read only memories (E$2PROMs), including flash E$2PROMs"
87849,8542326100,20,2007-01-01 00:00:00,,Flash E$2PROMs
87854,8542330000,80,2007-01-01 00:00:00,,Amplifiers
87855,8542390000,80,2007-01-01 00:00:00,,Other
87886,8543700000,80,2007-01-01 00:00:00,,Other machines and apparatus
87895,8543709000,80,2007-01-01 00:00:00,,Other
87731,8529909299,80,2007-01-01 00:00:00,,Other
87974,8544420000,10,2007-01-01 00:00:00,,"Other electric conductors, for a voltage not exceeding 1|000|V"
87975,8544420000,80,2007-01-01 00:00:00,,Fitted with connectors
87977,8544429000,80,2007-01-01 00:00:00,,Other
87978,8544499100,10,2007-01-01 00:00:00,,Other
87979,8544499100,80,2007-01-01 00:00:00,,"Wire and cables, with individual conductor wires of a diameter exceeding 0,51|mm"
87980,8544499300,10,2007-01-01 00:00:00,,Other
87981,8544499300,80,2007-01-01 00:00:00,,For a voltage not exceeding 80|V
87918,8543709035,80,2007-01-01 00:00:00,,"Radio frequency (RF) modulator, operating with a frequency range of 43|MHz or more but not more than 870|MHz, capable of switching VHF and UHF signals, consisting of active and passive elements mounted on a printed circuit, contained in a housing"
87942,8112992090,80,2007-01-01 00:00:00,,Germanium
90252,8305100034,10,2008-08-20 00:00:00,,Other ring binder mechanisms
90359,8416202000,10,2009-01-01 00:00:00,,Other
90530,8427900011,10,2008-09-21 00:00:00,,Hand pallet trucks
90533,8431200011,10,2008-09-21 00:00:00,,Chassis and hydraulics for hand pallet trucks
90894,8516900051,10,2009-01-01 00:00:00,,Other
90907,8548909041,10,2009-01-01 00:00:00,,Other
90393,8462998000,80,2009-01-01 00:00:00,,Other
90394,8462992000,80,2009-01-01 00:00:00,,Numerically controlled
90531,8427900011,80,2008-09-21 00:00:00,,Consigned from Thailand
90532,8427900019,80,2008-09-21 00:00:00,,Other
91508,8536508081,10,2010-01-01 00:00:00,,Other
91735,8408102300,10,2010-01-01 00:00:00,,"New, of a power"
91736,8408102300,20,2010-01-01 00:00:00,,Not exceeding 50|kW
91746,8418509000,80,2010-01-01 00:00:00,,Other refrigerating furniture
91767,8433205000,10,2010-01-01 00:00:00,,Other
91876,8481309191,10,2010-01-01 00:00:00,,Other
92732,8414308150,10,2010-07-01 00:00:00,,Other
93213,8535900020,10,2011-01-01 00:00:00,,Other
93243,8504408200,80,2011-01-01 00:00:00,,Rectifiers
93244,8504408200,10,2011-01-01 00:00:00,,Other
93274,8507102000,80,2011-01-01 00:00:00,,Working with liquid electrolyte
93277,8507108000,80,2011-01-01 00:00:00,,Other
93280,8507202000,80,2011-01-01 00:00:00,,Working with liquid electrolyte
93283,8507208000,80,2011-01-01 00:00:00,,Other
93286,8507308000,80,2011-01-01 00:00:00,,Other
93289,8507908000,80,2011-01-01 00:00:00,,Other
93296,8518408000,80,2011-01-01 00:00:00,,Other
93298,8518408091,10,2011-01-01 00:00:00,,Other
93318,8528723000,10,2011-01-01 00:00:00,,Other
93438,8413703520,10,2011-01-01 00:00:00,,Other
93764,8102960011,10,2011-05-19 00:00:00,,"Molybdenum wire, containing by weight at least 99,95|% of molybdenum, of which the maximum cross-sectional dimension exceeds 1,35|mm but does not exceed 4,0|mm"
93783,8528719100,10,2011-07-01 00:00:00,,Other
93606,8507102099,80,2011-07-01 00:00:00,,Other
93608,8508700090,80,2011-07-01 00:00:00,,Other
93618,8708309190,80,2011-07-01 00:00:00,,Other
93870,8483402950,10,2012-01-01 00:00:00,,Other
93876,8501522050,10,2012-01-01 00:00:00,,Other
95886,8479710000,10,2012-01-01 00:00:00,,Passenger boarding bridges
95895,8487904000,80,2012-01-01 00:00:00,,Of cast iron
95896,8487905700,80,2012-01-01 00:00:00,,Of open-die forged or closed-die forged iron or steel
95901,8507500000,80,2012-01-01 00:00:00,,Nickel-metal hydride
95906,8507600000,80,2012-01-01 00:00:00,,Lithium-ion
95924,8523410000,10,2012-01-01 00:00:00,,Optical media
95925,8523410000,80,2012-01-01 00:00:00,,Unrecorded
95339,8501535090,80,2012-01-01 00:00:00,,Other
95929,8523490000,80,2012-01-01 00:00:00,,Other
95956,8711209200,10,2012-01-01 00:00:00,,"Other, of a cylinder capacity"
95979,8712007000,80,2012-01-01 00:00:00,,Other
95982,8714100000,80,2012-01-01 00:00:00,,Of motorcycles (including mopeds)
95986,8714942000,80,2012-01-01 00:00:00,,Brakes
96152,8714930011,10,2012-01-01 00:00:00,,Free-wheel sprocket-wheels
96160,8714942091,10,2012-01-01 00:00:00,,Other brakes
96361,8803300040,10,2012-07-01 00:00:00,,Other
95926,8523411000,80,2012-01-01 00:00:00,,"Discs for laser reading systems of a recording capacity not exceeding 900|megabytes, other than erasable"
95927,8523413000,80,2012-01-01 00:00:00,,"Discs for laser reading systems of a recording capacity exceeding 900|megabytes but not exceeding 18|gigabytes, other than erasable"
95928,8523419000,80,2012-01-01 00:00:00,,Other
95952,8705908000,80,2012-01-01 00:00:00,,Other
95955,8711209200,80,2012-01-01 00:00:00,,Exceeding 50|cm$3|but not exceeding 125|cm$3
96928,8481806960,10,2013-01-01 00:00:00,,Other
96947,8518299530,10,2013-01-01 00:00:00,,Other
96404,8507908099,80,2012-07-01 00:00:00,,Other
96673,8302420090,80,2012-07-01 00:00:00,,Other
96918,8102100090,80,2013-01-01 00:00:00,,Other
96921,8408904799,80,2013-01-01 00:00:00,,Other
96962,8501620030,10,2013-01-01 00:00:00,,Other
97089,8712007091,10,2012-09-27 00:00:00,,Other
97440,8302490091,10,2013-07-01 00:00:00,,Other
97553,8536699051,10,2013-07-01 00:00:00,,Other
97825,8714911021,10,2013-07-01 00:00:00,,"Painted, anodised, polished and/or lacquered"
97542,8105900090,80,2013-07-01 00:00:00,,Other
97826,8714911021,20,2013-07-01 00:00:00,,Originating in or consigned from China: - in quantities below 300 units per month or to be transferred to a party in quantities below 300 units per month; or - to be transferred to another holder of an end-use authorisation or to exempted parties
97827,8714911031,10,2013-07-01 00:00:00,,Other
97907,8505199030,10,2014-01-01 00:00:00,,Other
97989,8714109000,80,2014-01-01 00:00:00,,Other
97992,8407332000,80,2014-01-01 00:00:00,,Of a cylinder capacity exceeding 250|cm$3|but not exceeding 500|cm$3
97993,8407338000,80,2014-01-01 00:00:00,,Of a cylinder capacity exceeding 500|cm$3|but not exceeding 1000|cm$3
98196,8104300020,10,2014-01-01 00:00:00,,"Magnesium powder with a particle size of 0,2|mm or more but not more than 0,8|mm"
98302,8544300030,10,2014-07-01 00:00:00,,Other
98411,8414807330,10,2014-07-01 00:00:00,,Other
98428,8714911070,10,2014-07-01 00:00:00,,Other
98632,8518900030,10,2015-01-01 00:00:00,,Other
98646,8538909930,10,2015-01-01 00:00:00,,Other
99151,8544499190,80,2015-07-01 00:00:00,,Other
99183,8504408830,10,2015-07-01 00:00:00,,Other
99222,8507102030,10,2015-07-01 00:00:00,,Other
99176,8516500090,80,2015-07-01 00:00:00,,Other
99177,8516608090,80,2015-07-01 00:00:00,,Other
99184,8504408899,80,2015-07-01 00:00:00,,Other
99225,8525801960,80,2015-07-01 00:00:00,,"Image scanning cameras, using: -|a ""Dynamic""- or ""Static overlay lines"" system, -|an output NTSC video signal, -|a voltage of 6,5|V or more, -|an illuminance of 0,5|lux or more "
99609,8536490030,10,2016-01-01 00:00:00,,Other
99620,8708959990,80,2016-01-01 00:00:00,,Other
99622,8708509990,80,2016-01-01 00:00:00,,Other
99626,8708951090,80,2016-01-01 00:00:00,,Other
99659,8536419040,10,2016-01-01 00:00:00,,Other
99765,8708299090,80,2016-01-01 00:00:00,,Other
99766,8708299010,80,2016-01-01 00:00:00,,Plastic cover with clips|for the exterior rear-view mirror of motor vehicles
99904,8427900080,80,2015-12-17 00:00:00,,Other
99963,8538909120,10,2016-07-01 00:00:00,,Other
99946,8506501090,80,2016-07-01 00:00:00,,Other
99962,8538909189,80,2016-07-01 00:00:00,,Other
100358,8408904750,10,2016-07-01 00:00:00,,Other
101597,8802601100,10,2017-01-01 00:00:00,,Spacecraft (including satellites)
101599,8803902100,10,2017-01-01 00:00:00,,Of spacecraft (including satellites)
101605,8711600000,80,2017-01-01 00:00:00,,With electric motor for propulsion
100565,8708402090,80,2017-01-01 00:00:00,,Other
101607,8711609000,80,2017-01-01 00:00:00,,Other
101610,8701910000,80,2017-01-01 00:00:00,,Not exceeding 18|kW
101611,8701910000,10,2017-01-01 00:00:00,,"Other, of an engine power"
101614,8701920000,80,2017-01-01 00:00:00,,Exceeding 18|kW but not exceeding 37|kW
101619,8701930000,80,2017-01-01 00:00:00,,Exceeding 37|kW but not exceeding 75|kW
101624,8701940000,80,2017-01-01 00:00:00,,Exceeding 75|kW but not exceeding 130|kW
101629,8701950000,80,2017-01-01 00:00:00,,Exceeding 130|kW
101681,8702200000,80,2017-01-01 00:00:00,,With both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion
101684,8702300000,80,2017-01-01 00:00:00,,With both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion
101688,8703400000,80,2017-01-01 00:00:00,,"Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power"
101689,8703401000,80,2017-01-01 00:00:00,,New
101690,8703409000,80,2017-01-01 00:00:00,,Used
101692,8703600000,80,2017-01-01 00:00:00,,"Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power"
101693,8703601000,80,2017-01-01 00:00:00,,New
101694,8703609000,80,2017-01-01 00:00:00,,Used
101696,8703800000,80,2017-01-01 00:00:00,,"Other vehicles, with only electric motor for propulsion"
101720,8414592500,10,2017-01-01 00:00:00,,Other
101721,8414592500,80,2017-01-01 00:00:00,,Axial fans
101722,8414593500,80,2017-01-01 00:00:00,,Centrifugal fans
101723,8414599500,80,2017-01-01 00:00:00,,Other
101740,8419508000,80,2017-01-01 00:00:00,,Other
101747,8420108100,10,2017-01-01 00:00:00,,Other
101758,8421298000,80,2017-01-01 00:00:00,,Other
101768,8421392500,10,2017-01-01 00:00:00,,Other
101769,8421392500,80,2017-01-01 00:00:00,,Machinery and apparatus for filtering or purifying air
101772,8421393500,10,2017-01-01 00:00:00,,Machinery and apparatus for filtering or purifying other gases
101773,8421393500,80,2017-01-01 00:00:00,,By a catalytic process
101776,8421398500,80,2017-01-01 00:00:00,,Other
101780,8421999000,80,2017-01-01 00:00:00,,Other
101800,8423828100,10,2017-01-01 00:00:00,,Other
101807,8423812100,10,2017-01-01 00:00:00,,Using electronic means for gauging weight
101817,8424410000,10,2017-01-01 00:00:00,,Agricultural or horticultural sprayers
101819,8424490000,80,2017-01-01 00:00:00,,Other
101825,8424820000,10,2017-01-01 00:00:00,,Other appliances
101826,8424820000,80,2017-01-01 00:00:00,,Agricultural or horticultural
101830,8424897000,80,2017-01-01 00:00:00,,Other
101833,8424908000,80,2017-01-01 00:00:00,,Other
101950,8432310000,10,2017-01-01 00:00:00,,"Seeders, planters and transplanters"
101952,8432390000,80,2017-01-01 00:00:00,,Other
101953,8432391100,10,2017-01-01 00:00:00,,Seeders
101957,8432410000,10,2017-01-01 00:00:00,,Manure spreaders and fertiliser distributors
101961,8456110000,80,2017-01-01 00:00:00,,Operated by laser
101964,8456120000,80,2017-01-01 00:00:00,,Operated by other light or photon beam processes
101990,8459410000,10,2017-01-01 00:00:00,,Other boring machines
102028,8418102091,10,2017-02-01 00:00:00,,Other
102034,8418302091,10,2017-02-01 00:00:00,,Other
102037,8418308091,10,2017-02-01 00:00:00,,Other
102040,8418402091,10,2017-02-01 00:00:00,,Other
102042,8418408091,10,2017-02-01 00:00:00,,Other
102044,8460120000,10,2017-01-01 00:00:00,,Flat-surface grinding machines
102054,8460220000,10,2017-01-01 00:00:00,,Other grinding machines
102082,8466935000,10,2017-01-01 00:00:00,,Other
102200,8476909000,80,2017-01-01 00:00:00,,Other
102282,8479902000,10,2017-01-01 00:00:00,,Other
102283,8479907000,80,2017-01-01 00:00:00,,Other
102293,8479907080,10,2017-01-01 00:00:00,,Other
102471,8505902100,10,2017-01-01 00:00:00,,"Electromagnets; electromagnetic or permanent magnet chucks, clamps and similar holding devices"
102473,8505902900,80,2017-01-01 00:00:00,,Other
102086,8472909000,80,2017-01-01 00:00:00,,Other
102485,8515908000,80,2017-01-01 00:00:00,,Other
102543,8523491000,10,2017-01-01 00:00:00,,Discs for laser reading systems
102550,8536909500,80,2017-01-01 00:00:00,,Other
102552,8536909520,10,2017-01-01 00:00:00,,Other
102482,8515191000,80,2017-01-01 00:00:00,,Wave soldering machines of a kind used solely or principally for the manufacture of printed circuit assemblies
102483,8515199000,80,2017-01-01 00:00:00,,Other
