"measure.sid","measure.type","geographical.area","goods.nomenclature.item.id","validity.start.date","validity.end.date","update.type"
"3108883","142","CL","0709300000","2010-01-01","2019-04-12","1"
"3108884","142","CL","0709400000","2010-01-01","2019-04-12","1"
"3108885","142","CL","0709510000","2010-01-01","2019-04-12","1"
"3108886","142","CL","0710100000","2010-01-01","2019-04-12","1"
"3108887","142","CL","0710210000","2010-01-01","2019-04-12","1"
"3108888","142","CL","0710220000","2010-01-01","2019-04-12","1"
"3108889","142","CL","0710290000","2010-01-01","2019-04-12","1"
"3108890","142","CL","0710300000","2010-01-01","2019-04-12","1"
"3108893","142","CL","0710900000","2010-01-01","2019-04-12","1"
"3108894","142","CL","0711400000","2010-01-01","2019-04-12","1"
"3108895","142","CL","0711909000","2010-01-01","2019-04-12","1"
"3108896","142","CL","0712200000","2010-01-01","2019-04-12","1"
"3108897","142","CL","0712310000","2010-01-01","2019-04-12","1"
"3108898","142","CL","0712320000","2010-01-01","2019-04-12","1"
"3108899","142","CL","0712330000","2010-01-01","2019-04-12","1"
"3108900","142","CL","0712390000","2010-01-01","2019-04-12","1"
"3108901","142","CL","0712903000","2010-01-01","2019-04-12","1"
"3108902","142","CL","0712905000","2010-01-01","2019-04-12","1"
"3108905","142","CL","0805900000","2010-01-01","2019-04-12","1"
"3108906","142","CL","0806109000","2010-01-01","2019-04-12","1"
"3108908","142","CL","0811201900","2010-01-01","2019-04-12","1"
"3108909","142","CL","0811203100","2010-01-01","2019-04-12","1"
"3108918","142","CL","1515905100","2010-01-01","2019-04-12","1"
"3108919","142","CL","1515909100","2010-01-01","2019-04-12","1"
"3108922","142","CL","1602201000","2010-01-01","2019-04-12","1"
"3108923","142","CL","1602321900","2010-01-01","2019-04-12","1"
"3108924","142","CL","1602323000","2010-01-01","2019-04-12","1"
"3108925","142","CL","1602329000","2010-01-01","2019-04-12","1"
"3108926","142","CL","1602392900","2010-01-01","2019-04-12","1"
"3108929","142","CL","1602419000","2010-01-01","2019-04-12","1"
"3108930","142","CL","1602429000","2010-01-01","2019-04-12","1"
"3108931","142","CL","1602499000","2010-01-01","2019-04-12","1"
"3108934","142","CL","1602903100","2010-01-01","2019-04-12","1"
"3108938","142","CL","2002100000","2010-01-01","2019-04-12","1"
"3108939","142","CL","2002901100","2010-01-01","2019-04-12","1"
"3108940","142","CL","2002901900","2010-01-01","2019-04-12","1"
"3108941","142","CL","2002903900","2010-01-01","2019-04-12","1"
"3108942","142","CL","2002909900","2010-01-01","2019-04-12","1"
"3108944","142","CL","2004101000","2010-01-01","2019-04-12","1"
"3108945","142","CL","2004909100","2010-01-01","2019-04-12","1"
"3108946","142","CL","2005202000","2010-01-01","2019-04-12","1"
"3108947","142","CL","2005208000","2010-01-01","2019-04-12","1"
"3108948","142","CL","2005600000","2010-01-01","2019-04-12","1"
"3108949","142","CL","2005700000","2010-01-01","2019-04-12","1"
"3108951","142","CL","2007999700","2010-01-01","2019-04-12","1"
"3108952","142","CL","2007999300","2010-01-01","2019-04-12","1"
"3108953","142","CL","2008119800","2010-01-01","2019-04-12","1"
"3108954","142","CL","2008405900","2010-01-01","2019-04-12","1"
"3108955","142","CL","2008407100","2010-01-01","2019-04-12","1"
"3108956","142","CL","2008407900","2010-01-01","2019-04-12","1"
"3108959","142","CL","2008506900","2010-01-01","2019-04-12","1"
"3108960","142","CL","2008507100","2010-01-01","2019-04-12","1"
"3108961","142","CL","2008507900","2010-01-01","2019-04-12","1"
"3108964","142","CL","2008601100","2010-01-01","2019-04-12","1"
"3108965","142","CL","2008603100","2010-01-01","2019-04-12","1"
"3108972","142","CL","2008706100","2010-01-01","2019-04-12","1"
"3108973","142","CL","2008706900","2010-01-01","2019-04-12","1"
"3108974","142","CL","2008707100","2010-01-01","2019-04-12","1"
"3108975","142","CL","2008707900","2010-01-01","2019-04-12","1"
"3108976","142","CL","2008709200","2010-01-01","2019-04-12","1"
"3108977","142","CL","2008709800","2010-01-01","2019-04-12","1"
"3108978","142","CL","2008805000","2010-01-01","2019-04-12","1"
"3108979","142","CL","2008807000","2010-01-01","2019-04-12","1"
"3108983","142","CL","2008993600","2010-01-01","2019-04-12","1"
"3108984","142","CL","2008994500","2010-01-01","2019-04-12","1"
"3108985","142","CL","2008996300","2010-01-01","2019-04-12","1"
"3108986","142","CL","2008996700","2010-01-01","2019-04-12","1"
"3108987","142","CL","2008997800","2010-01-01","2019-04-12","1"
"3108991","142","CL","2009393100","2010-01-01","2019-04-12","1"
"3108992","142","CL","2009395500","2010-01-01","2019-04-12","1"
"3108993","142","CL","2009399500","2010-01-01","2019-04-12","1"
"3108996","142","CL","2009791900","2010-01-01","2019-04-12","1"
"3108997","142","CL","2009793000","2010-01-01","2019-04-12","1"
"3109001","142","CL","2009902900","2010-01-01","2019-04-12","1"
"3109002","142","CL","2009905900","2010-01-01","2019-04-12","1"
"3109003","142","CL","2104200000","2010-01-01","2019-04-12","1"
"3109004","142","CL","2106102000","2010-01-01","2019-04-12","1"
"3110795","142","CL","0305410000","2010-01-01","2019-04-12","1"
"3110796","142","CL","0704901000","2010-01-01","2019-04-12","1"
"3110797","142","CL","0710400000","2010-01-01","2019-04-12","1"
"3110798","142","CL","0711510000","2010-01-01","2019-04-12","1"
"3110799","142","CL","0711903000","2010-01-01","2019-04-12","1"
"3110801","142","CL","0811201100","2010-01-01","2019-04-12","1"
"3110802","142","CL","0811901100","2010-01-01","2019-04-12","1"
"3110803","142","CL","0811901900","2010-01-01","2019-04-12","1"
"3110810","142","CL","1604193100","2010-01-01","2019-04-12","1"
"3110812","142","CL","1604193900","2010-01-01","2019-04-12","1"
"3110813","142","CL","1604207000","2010-01-01","2019-04-12","1"
"3110814","142","CL","1702500000","2010-01-01","2019-04-12","1"
"3110815","142","CL","1702901000","2010-01-01","2019-04-12","1"
"3110816","142","CL","1902203000","2010-01-01","2019-04-12","1"
"3110817","142","CL","2001903000","2010-01-01","2019-04-12","1"
"3110818","142","CL","2003102000","2010-01-01","2019-04-12","1"
"3110819","142","CL","2003103000","2010-01-01","2019-04-12","1"
"3110820","142","CL","2004901000","2010-01-01","2019-04-12","1"
"3110821","142","CL","2006003100","2010-01-01","2019-04-12","1"
"3110822","142","CL","2006003500","2010-01-01","2019-04-12","1"
"3110823","142","CL","2006003800","2010-01-01","2019-04-12","1"
"3110824","142","CL","2007101000","2010-01-01","2019-04-12","1"
"3110825","142","CL","2007911000","2010-01-01","2019-04-12","1"
"3110826","142","CL","2007913000","2010-01-01","2019-04-12","1"
"3110827","142","CL","2007992000","2010-01-01","2019-04-12","1"
"3110833","142","CL","2008201100","2010-01-01","2019-04-12","1"
"3110834","142","CL","2008203100","2010-01-01","2019-04-12","1"
"3110835","142","CL","2008301900","2010-01-01","2019-04-12","1"
"3110884","142","CL","2008501900","2010-01-01","2019-04-12","1"
"3111039","142","CL","2008505100","2010-01-01","2019-04-12","1"
"3111041","142","CL","2008601900","2010-01-01","2019-04-12","1"
"3111043","142","CL","2008801900","2010-01-01","2019-04-12","1"
"3111057","142","CL","2008992100","2010-01-01","2019-04-12","1"
"3111067","142","CL","2008993100","2010-01-01","2019-04-12","1"
"3111073","142","CL","2008993400","2010-01-01","2019-04-12","1"
"3111077","142","CL","2009111100","2010-01-01","2019-04-12","1"
"3111121","142","CL","2009119100","2010-01-01","2019-04-12","1"
"3111123","142","CL","2009191100","2010-01-01","2019-04-12","1"
"3111128","142","CL","2009199100","2010-01-01","2019-04-12","1"
"3111131","142","CL","2009291100","2010-01-01","2019-04-12","1"
"3111134","142","CL","2009299100","2010-01-01","2019-04-12","1"
"3111137","142","CL","2009391100","2010-01-01","2019-04-12","1"
"3111140","142","CL","2009395100","2010-01-01","2019-04-12","1"
"3111142","142","CL","2009399100","2010-01-01","2019-04-12","1"
"3111144","142","CL","2009491100","2010-01-01","2019-04-12","1"
"3111147","142","CL","2009499100","2010-01-01","2019-04-12","1"
"3111151","142","CL","2009619000","2010-01-01","2019-04-12","1"
"3111154","142","CL","2009691100","2010-01-01","2019-04-12","1"
"3111178","142","CL","2009697100","2010-01-01","2019-04-12","1"
"3111179","142","CL","2009697900","2010-01-01","2019-04-12","1"
"3111181","142","CL","2009699000","2010-01-01","2019-04-12","1"
"3111182","142","CL","2009791100","2010-01-01","2019-04-12","1"
"3111184","142","CL","2009799100","2010-01-01","2019-04-12","1"
"3111192","142","CL","2009901100","2010-01-01","2019-04-12","1"
"3111193","142","CL","2009902100","2010-01-01","2019-04-12","1"
"3111201","142","CL","2009903100","2010-01-01","2019-04-12","1"
"3111205","142","CL","2009907100","2010-01-01","2019-04-12","1"
"3111207","142","CL","2009909200","2010-01-01","2019-04-12","1"
"3111252","142","CL","2009909400","2010-01-01","2019-04-12","1"
"3111253","142","CL","2102101000","2010-01-01","2019-04-12","1"
"3111254","142","CL","2102103100","2010-01-01","2019-04-12","1"
"3111261","142","CL","2106902000","2010-01-01","2019-04-12","1"
"3111262","142","CL","2106909200","2010-01-01","2019-04-12","1"
"3111263","142","CL","2205101000","2010-01-01","2019-04-12","1"
"3111264","142","CL","2205109000","2010-01-01","2019-04-12","1"
"3111265","142","CL","2205901000","2010-01-01","2019-04-12","1"
"3111266","142","CL","2205909000","2010-01-01","2019-04-12","1"
"3111267","142","CL","2206001000","2010-01-01","2019-04-12","1"
"3111268","142","CL","2206003100","2010-01-01","2019-04-12","1"
"3111269","142","CL","2206003900","2010-01-01","2019-04-12","1"
"3111270","142","CL","2206005100","2010-01-01","2019-04-12","1"
"3111271","142","CL","2206005900","2010-01-01","2019-04-12","1"
"3111272","142","CL","2206008100","2010-01-01","2019-04-12","1"
"3111273","142","CL","2206008900","2010-01-01","2019-04-12","1"
"3111274","142","CL","2208909100","2010-01-01","2019-04-12","1"
"3111275","142","CL","2208909900","2010-01-01","2019-04-12","1"
"3111276","142","CL","2209001100","2010-01-01","2019-04-12","1"
"3111277","142","CL","2209001900","2010-01-01","2019-04-12","1"
"3111278","142","CL","2209009100","2010-01-01","2019-04-12","1"
"3111279","142","CL","2209009900","2010-01-01","2019-04-12","1"
"3111280","142","CL","2307001900","2010-01-01","2019-04-12","1"
"3111281","142","CL","2308001900","2010-01-01","2019-04-12","1"
"3111282","142","CL","2401106000","2010-01-01","2019-04-12","1"
"3111283","142","CL","2401107000","2010-01-01","2019-04-12","1"
"3111284","142","CL","2401206000","2010-01-01","2019-04-12","1"
"3111285","142","CL","2401207000","2010-01-01","2019-04-12","1"
"3111286","142","CL","2401300000","2010-01-01","2019-04-12","1"
"3111287","142","CL","3823700000","2010-01-01","2019-04-12","1"
"3111288","142","CL","2106909800","2010-01-01","2019-04-12","1"
"3114244","142","CL","2204210900","2010-01-01","2019-04-12","1"
"3114256","142","CL","2204210600","2010-01-01","2019-04-12","1"
"3114268","142","CL","2204210700","2010-01-01","2019-04-12","1"
"3114280","142","CL","2204210800","2010-01-01","2019-04-12","1"
"3114309","142","CL","2204109800","2010-01-01","2019-04-12","1"
"3117779","142","CL","0301910000","2010-01-01","2019-04-12","1"
"3117780","142","CL","0302110000","2010-01-01","2019-04-12","1"
"3118027","142","CL","0208000000","2010-01-01","2019-04-12","1"
"3118028","142","CL","0703100000","2010-01-01","2019-04-12","1"
"3118029","142","CL","0706900000","2010-01-01","2019-04-12","1"
"3118030","142","CL","0710800000","2010-01-01","2019-04-12","1"
"3120740","142","CL","2204219319","2010-01-01","2019-04-12","1"
"3120743","142","CL","2204219419","2010-01-01","2019-04-12","1"
"3120744","142","CL","2204219461","2010-01-01","2019-04-12","1"
"3120749","142","CL","2204219329","2010-01-01","2019-04-12","1"
"3120752","142","CL","2204219429","2010-01-01","2019-04-12","1"
"3120753","142","CL","2204219471","2010-01-01","2019-04-12","1"
"3120758","142","CL","2204219331","2010-01-01","2019-04-12","1"
"3120759","142","CL","2204219431","2010-01-01","2019-04-12","1"
"3120760","142","CL","2204219481","2010-01-01","2019-04-12","1"
"3120767","142","CL","2204219341","2010-01-01","2019-04-12","1"
"3120768","142","CL","2204219441","2010-01-01","2019-04-12","1"
"3120769","142","CL","2204219491","2010-01-01","2019-04-12","1"
"3120776","142","CL","2204219351","2010-01-01","2019-04-12","1"
"3120777","142","CL","2204219451","2010-01-01","2019-04-12","1"
"3120778","142","CL","2204219495","2010-01-01","2019-04-12","1"
"3120815","142","CL","2204219500","2010-01-01","2019-04-12","1"
"3120816","142","CL","2204219600","2010-01-01","2019-04-12","1"
"3120817","142","CL","2204219700","2010-01-01","2019-04-12","1"
"3120818","142","CL","2204219800","2010-01-01","2019-04-12","1"
"3120819","142","CL","2204299300","2010-01-01","2019-04-12","1"
"3120820","142","CL","2204299400","2010-01-01","2019-04-12","1"
"3120821","142","CL","2204299500","2010-01-01","2019-04-12","1"
"3120822","142","CL","2204299600","2010-01-01","2019-04-12","1"
"3120823","142","CL","2204299700","2010-01-01","2019-04-12","1"
"3120824","142","CL","2204299800","2010-01-01","2019-04-12","1"
"3122342","142","CL","0810000000","2010-01-01","2019-04-12","1"
"3122343","142","CL","0812000000","2010-01-01","2019-04-12","1"
"3122344","142","CL","0813000000","2010-01-01","2019-04-12","1"
"3122345","142","CL","1106300000","2009-01-01","2019-04-12","1"
"3123444","142","CL","1504301000","2010-01-01","2019-04-12","1"
"3123445","142","CL","1511000000","2010-01-01","2019-04-12","1"
"3123446","142","CL","1512000000","2010-01-01","2019-04-12","1"
"3123519","142","CL","1513000000","2010-01-01","2019-04-12","1"
"3123520","142","CL","1514000000","2010-01-01","2019-04-12","1"
"3123521","142","CL","1515290000","2010-01-01","2019-04-12","1"
"3123522","142","CL","1515500000","2010-01-01","2019-04-12","1"
"3123523","142","CL","1516000000","2010-01-01","2019-04-12","1"
"3123990","142","CL","2008190000","2010-01-01","2019-04-12","1"
"3123991","142","CL","2008409000","2010-01-01","2019-04-12","1"
"3123992","142","CL","2008605000","2010-01-01","2019-04-12","1"
"3123993","142","CL","2008606000","2010-01-01","2019-04-12","1"
"3123994","142","CL","2008607000","2010-01-01","2019-04-12","1"
"3123995","142","CL","2008609000","2010-01-01","2019-04-12","1"
"3123996","142","CL","2008809000","2010-01-01","2019-04-12","1"
"3123997","142","CL","2008994800","2010-01-01","2019-04-12","1"
"3126709","142","CL","1603000000","2010-01-01","2019-04-12","1"
"3126710","142","CL","1604150000","2010-01-01","2019-04-12","1"
"3126711","142","CL","2103000000","2010-01-01","2019-04-12","1"
"3126816","142","CL","2402000000","2010-01-01","2019-04-12","1"
"3126818","142","CL","2403000000","2010-01-01","2019-04-12","1"
"3148115","142","CL","2204109300","2010-01-01","2019-04-12","1"
"3148116","142","CL","2204109400","2010-01-01","2019-04-12","1"
"3148117","142","CL","2204109600","2010-01-01","2019-04-12","1"
"3157403","142","CL","1515904000","2010-01-01","2019-04-12","1"
"3157404","142","CL","1515906000","2010-01-01","2019-04-12","1"
"3173369","142","CL","2008991900","2011-01-01","2019-04-12","1"
"3173388","142","CL","2008993800","2011-01-01","2019-04-12","1"
"3206229","142","CL","0301190000","2012-01-01","2019-04-12","1"
"3209141","142","CL","0302130000","2012-01-01","2019-04-12","1"
"3209180","142","CL","0302140000","2012-01-01","2019-04-12","1"
"3209579","142","CL","1601001000","2012-01-01","2019-04-12","1"
"3209643","142","CL","2006009900","2012-01-01","2019-04-12","1"
"3209644","142","CL","2007109900","2012-01-01","2019-04-12","1"
"3209660","142","CL","2008307100","2012-01-01","2019-04-12","1"
"3209685","142","CL","2008994000","2012-01-01","2019-04-12","1"
"3210387","142","CL","0101299000","2012-01-01","2019-04-12","1"
"3210401","142","CL","0101900000","2012-01-01","2019-04-12","1"
"3210407","142","CL","0101300000","2012-01-01","2019-04-12","1"
"3212134","142","CL","0207449100","2012-01-01","2019-04-12","1"
"3212138","142","CL","0207549100","2012-01-01","2019-04-12","1"
"3212142","142","CL","0207609100","2012-01-01","2019-04-12","1"
"3212383","142","CL","0207459500","2012-01-01","2019-04-12","1"
"3212397","142","CL","0207559500","2012-01-01","2019-04-12","1"
"3213851","142","CL","0210929200","2012-01-01","2019-04-12","1"
"3214020","142","CL","0210998500","2012-01-01","2019-04-12","1"
"3214052","142","CL","0407199000","2012-01-01","2019-04-12","1"
"3214053","142","CL","0407299000","2012-01-01","2019-04-12","1"
"3214054","142","CL","0407909000","2012-01-01","2019-04-12","1"
"3214769","145","CL","0709921000","2012-01-01","2019-04-12","1"
"3215221","142","CL","0709991000","2012-01-01","2019-04-12","1"
"3215245","142","CL","0709992000","2012-01-01","2019-04-12","1"
"3215273","142","CL","0709994000","2012-01-01","2019-04-12","1"
"3215296","142","CL","0709995000","2012-01-01","2019-04-12","1"
"3215543","142","CL","0709939000","2012-01-01","2019-04-12","1"
"3215566","142","CL","0709999000","2012-01-01","2019-04-12","1"
"3215793","142","CL","0803101000","2012-01-01","2019-04-12","1"
"3215812","142","CL","0803909000","2012-01-01","2019-04-12","1"
"3215827","142","CL","0803109000","2012-01-01","2019-04-12","1"
"3215986","142","CL","0808400000","2012-01-01","2019-04-12","1"
"3216620","142","CL","0302520000","2012-01-01","2019-04-12","1"
"3216636","142","CL","0302530000","2012-01-01","2019-04-12","1"
"3216656","142","CL","0302549000","2012-01-01","2019-04-12","1"
"3216672","142","CL","0302541100","2012-01-01","2019-04-12","1"
"3216687","142","CL","0302541500","2012-01-01","2019-04-12","1"
"3216714","142","CL","0302541900","2012-01-01","2019-04-12","1"
"3216772","142","CL","1001911000","2012-01-01","2019-04-12","1"
"3216801","142","CL","0302550000","2012-01-01","2019-04-12","1"
"3216947","142","CL","0302560000","2012-01-01","2019-04-12","1"
"3217014","142","CL","1007101000","2012-01-01","2019-04-12","1"
"3217046","142","CL","1008500000","2012-01-01","2019-04-12","1"
"3217098","142","CL","1212920000","2012-01-01","2019-04-12","1"
"3217122","142","CL","1501900000","2012-01-01","2019-04-12","1"
"3217205","142","CL","1602398500","2012-01-01","2019-04-12","1"
"3217231","142","CL","1602909100","2012-01-01","2019-04-12","1"
"3217306","142","CL","1604199700","2012-01-01","2019-04-12","1"
"3217331","142","CL","1604170000","2012-01-01","2019-04-12","1"
"3217526","142","CL","1604310000","2012-01-01","2019-04-12","1"
"3217543","142","CL","1604320000","2012-01-01","2019-04-12","1"
"3218064","142","CL","2001909210","2012-01-01","2019-04-12","1"
"3218087","142","CL","2001909221","2012-01-01","2019-04-12","1"
"3218103","142","CL","2001909229","2012-01-01","2019-04-12","1"
"3218118","142","CL","2003901000","2012-01-01","2019-04-12","1"
"3218248","142","CL","2008931900","2012-01-01","2019-04-12","1"
"3218273","142","CL","2008932900","2012-01-01","2019-04-12","1"
"3218294","142","CL","2008939100","2012-01-01","2019-04-12","1"
"3218310","142","CL","2008939300","2012-01-01","2019-04-12","1"
"3218326","142","CL","2008939900","2012-01-01","2019-04-12","1"
"3218512","142","CL","2008971200","2012-01-01","2019-04-12","1"
"3218520","142","CL","2008971400","2012-01-01","2019-04-12","1"
"3218528","142","CL","2008971600","2012-01-01","2019-04-12","1"
"3218539","142","CL","2008973200","2012-01-01","2019-04-12","1"
"3218540","142","CL","2008971800","2012-01-01","2019-04-12","1"
"3218552","142","CL","2008973400","2012-01-01","2019-04-12","1"
"3218564","142","CL","2008973800","2012-01-01","2019-04-12","1"
"3218565","142","CL","2008973600","2012-01-01","2019-04-12","1"
"3218578","142","CL","2008975100","2012-01-01","2019-04-12","1"
"3218590","142","CL","2008975900","2012-01-01","2019-04-12","1"
"3218606","142","CL","2008977200","2012-01-01","2019-04-12","1"
"3218621","142","CL","2008977400","2012-01-01","2019-04-12","1"
"3218652","142","CL","2008977600","2012-01-01","2019-04-12","1"
"3218667","142","CL","2008977800","2012-01-01","2019-04-12","1"
"3218684","142","CL","2008979200","2012-01-01","2019-04-12","1"
"3218692","142","CL","2008979300","2012-01-01","2019-04-12","1"
"3218710","142","CL","2008979400","2012-01-01","2019-04-12","1"
"3218719","142","CL","2008979600","2012-01-01","2019-04-12","1"
"3218726","142","CL","2008979700","2012-01-01","2019-04-12","1"
"3218735","142","CL","2008979800","2012-01-01","2019-04-12","1"
"3219146","142","CL","2009815900","2012-01-01","2019-04-12","1"
"3219967","142","CL","2009893600","2012-01-01","2019-04-12","1"
"3220078","142","CL","2009898900","2012-01-01","2019-04-12","1"
"3220276","142","CL","0302710000","2012-01-01","2019-04-12","1"
"3220291","142","CL","0302730000","2012-01-01","2019-04-12","1"
"3220310","142","CL","0302720000","2012-01-01","2019-04-12","1"
"3220328","142","CL","0302790000","2012-01-01","2019-04-12","1"
"3220362","142","CL","0302810000","2012-01-01","2019-04-12","1"
"3220420","142","CL","0302830000","2012-01-01","2019-04-12","1"
"3220453","142","CL","0302820000","2012-01-01","2019-04-12","1"
"3224660","142","CL","2008509811","2012-01-01","2019-04-12","1"
"3224666","142","CL","2008509815","2012-01-01","2019-04-12","1"
"3224672","142","CL","2008509813","2012-01-01","2019-04-12","1"
"3224678","142","CL","2008509819","2012-01-01","2019-04-12","1"
"3224687","142","CL","2008509891","2012-01-01","2019-04-12","1"
"3224699","142","CL","2008509893","2012-01-01","2019-04-12","1"
"3224710","142","CL","2008509899","2012-01-01","2019-04-12","1"
"3226202","142","CL","0302453000","2012-01-01","2019-04-12","1"
"3226203","142","CL","0302459090","2012-01-01","2019-04-12","1"
"3226204","142","CL","0302460000","2012-01-01","2019-04-12","1"
"3229273","142","CL","0305391000","2012-01-01","2019-04-12","1"
"3229670","142","CL","2009799810","2012-01-01","2019-04-12","1"
"3229671","142","CL","2009799820","2012-01-01","2019-04-12","1"
"3230025","142","CL","2009898600","2012-01-01","2019-04-12","1"
"3230072","142","CL","2009811100","2012-01-01","2019-04-12","1"
"3230073","142","CL","2009811900","2012-01-01","2019-04-12","1"
"3230074","142","CL","2009813100","2012-01-01","2019-04-12","1"
"3230075","142","CL","2009815100","2012-01-01","2019-04-12","1"
"3230076","142","CL","2009819500","2012-01-01","2019-04-12","1"
"3230077","142","CL","2009819900","2012-01-01","2019-04-12","1"
"3230078","142","CL","2009891100","2012-01-01","2019-04-12","1"
"3230079","142","CL","2009891900","2012-01-01","2019-04-12","1"
"3230080","142","CL","2009893400","2012-01-01","2019-04-12","1"
"3230081","142","CL","2009893500","2012-01-01","2019-04-12","1"
"3230082","142","CL","2009893800","2012-01-01","2019-04-12","1"
"3230083","142","CL","2009895000","2012-01-01","2019-04-12","1"
"3230084","142","CL","2009896100","2012-01-01","2019-04-12","1"
"3230085","142","CL","2009896900","2012-01-01","2019-04-12","1"
"3230086","142","CL","2009897100","2012-01-01","2019-04-12","1"
"3230087","142","CL","2009897300","2012-01-01","2019-04-12","1"
"3230088","142","CL","2009897900","2012-01-01","2019-04-12","1"
"3230089","142","CL","2009898500","2012-01-01","2019-04-12","1"
"3230090","142","CL","2009898800","2012-01-01","2019-04-12","1"
"3230091","142","CL","2009899600","2012-01-01","2019-04-12","1"
"3230092","142","CL","2009899700","2012-01-01","2019-04-12","1"
"3230093","142","CL","2009899900","2012-01-01","2019-04-12","1"
"3230095","142","CL","2309909600","2012-01-01","2019-04-12","1"
"3245319","142","CL","3826000000","2012-01-01","2019-04-12","1"
"3259919","142","CL","0714201000","2012-05-24","2019-04-12","1"
"3259920","142","CL","0714209000","2012-05-24","2019-04-12","1"
"3259921","142","CL","0714909000","2012-05-24","2019-04-12","1"
"3275642","142","CL","0210119000","2013-01-01","2019-04-12","1"
"3275643","142","CL","0210129000","2013-01-01","2019-04-12","1"
"3275644","142","CL","0210199000","2013-01-01","2019-04-12","1"
"3275645","142","CL","0210910000","2013-01-01","2019-04-12","1"
"3275757","142","CL","0210921000","2013-01-01","2019-04-12","1"
"3275758","142","CL","0210929100","2013-01-01","2019-04-12","1"
"3275760","142","CL","0210930000","2013-01-01","2019-04-12","1"
"3275762","142","CL","0210993100","2013-01-01","2019-04-12","1"
"3275764","142","CL","0210993900","2013-01-01","2019-04-12","1"
"3275766","142","CL","0301940000","2013-01-01","2019-04-12","1"
"3275767","142","CL","0301950000","2013-01-01","2019-04-12","1"
"3275789","142","CL","0301998500","2013-01-01","2019-04-12","1"
"3275838","142","CL","0302210000","2013-01-01","2019-04-12","1"
"3275839","142","CL","0302230000","2013-01-01","2019-04-12","1"
"3275840","142","CL","0302240000","2013-01-01","2019-04-12","1"
"3275841","142","CL","0302290000","2013-01-01","2019-04-12","1"
"3275842","142","CL","0302319000","2013-01-01","2019-04-12","1"
"3275843","142","CL","0302329000","2013-01-01","2019-04-12","1"
"3275844","142","CL","0302339000","2013-01-01","2019-04-12","1"
"3275845","142","CL","0302349000","2013-01-01","2019-04-12","1"
"3275851","142","CL","0302351900","2013-01-01","2019-04-12","1"
"3275852","142","CL","0302359900","2013-01-01","2019-04-12","1"
"3275854","142","CL","0302369000","2013-01-01","2019-04-12","1"
"3275855","142","CL","0302398000","2013-01-01","2019-04-12","1"
"3275863","142","CL","0302420000","2013-01-01","2019-04-12","1"
"3275865","142","CL","0302431000","2013-01-01","2019-04-12","1"
"3275866","142","CL","0302433000","2013-01-01","2019-04-12","1"
"3275882","142","CL","0302451000","2013-01-01","2019-04-12","1"
"3275884","142","CL","0302470000","2013-01-01","2019-04-12","1"
"3275886","142","CL","0302510000","2013-01-01","2019-04-12","1"
"3275903","142","CL","0302590000","2013-01-01","2019-04-12","1"
"3275904","142","CL","0302840000","2013-01-01","2019-04-12","1"
"3275905","142","CL","0302850000","2013-01-01","2019-04-12","1"
"3275906","142","CL","0302890000","2013-01-01","2019-04-12","1"
"3275919","142","CL","0303000000","2013-01-01","2019-04-12","1"
"3275992","142","CL","0304000000","2013-01-01","2019-04-12","1"
"3275993","142","CL","0305100000","2013-01-01","2019-04-12","1"
"3275994","142","CL","0305200000","2013-01-01","2019-04-12","1"
"3275995","142","CL","0305310000","2013-01-01","2019-04-12","1"
"3275996","142","CL","0305320000","2013-01-01","2019-04-12","1"
"3275997","142","CL","0305395000","2013-01-01","2019-04-12","1"
"3275998","142","CL","0305399000","2013-01-01","2019-04-12","1"
"3275999","142","CL","0305430000","2013-01-01","2019-04-12","1"
"3276000","142","CL","0305440000","2013-01-01","2019-04-12","1"
"3276001","142","CL","0305490000","2013-01-01","2019-04-12","1"
"3276002","142","CL","0305510000","2013-01-01","2019-04-12","1"
"3276003","142","CL","0305590000","2013-01-01","2019-04-12","1"
"3276004","142","CL","0305610000","2013-01-01","2019-04-12","1"
"3276005","142","CL","0305620000","2013-01-01","2019-04-12","1"
"3276006","142","CL","0305640000","2013-01-01","2019-04-12","1"
"3276007","142","CL","0305690000","2013-01-01","2019-04-12","1"
"3276008","142","CL","0305710000","2013-01-01","2019-04-12","1"
"3276009","142","CL","0305720000","2013-01-01","2019-04-12","1"
"3276010","142","CL","0305790000","2013-01-01","2019-04-12","1"
"3276291","142","CL","0306000000","2013-01-01","2019-04-12","1"
"3276300","142","CL","0307000000","2013-01-01","2019-04-12","1"
"3276302","142","CL","0308000000","2013-01-01","2019-04-12","1"
"3276385","142","CL","0805108000","2013-01-01","2019-04-12","1"
"3276517","142","CL","1108200000","2013-01-01","2019-04-12","1"
"3276518","142","CL","1517109000","2013-01-01","2019-04-12","1"
"3276519","142","CL","1517909900","2013-01-01","2019-04-12","1"
"3276520","142","CL","1602100000","2013-01-01","2019-04-12","1"
"3276521","142","CL","1602209000","2013-01-01","2019-04-12","1"
"3276522","142","CL","1602901000","2013-01-01","2019-04-12","1"
"3276523","142","CL","1602906900","2013-01-01","2019-04-12","1"
"3276524","142","CL","1602909500","2013-01-01","2019-04-12","1"
"3276525","142","CL","1602909900","2013-01-01","2019-04-12","1"
"3276526","142","CL","1604120000","2013-01-01","2019-04-12","1"
"3276575","142","CL","1604130000","2013-01-01","2019-04-12","1"
"3276576","142","CL","1604149000","2013-01-01","2019-04-12","1"
