SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3516749,[478] Export authorization (Dual use),8419899800,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU008: (Dual use goods) Goods 0B001g from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU037: (Dual use goods) Goods 1B001d from the dual use list. | DU041: (Dual use goods) Goods 1B101c from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU408: (Dual use goods) Goods 0B001i from the dual use list. | DU410: (Dual use goods) Goods 0B002a from the dual use list. | DU411: (Dual use goods) Goods 0B002b from the dual use list. | DU413: (Dual use goods) Goods 0B002d from the dual use list. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU455: (Dual use goods) Goods 1B001e from the dual use list. | DU558: (Dual use goods) Goods 2B105 from the dual use list. | DU574: (Dual use goods) Goods 2B350a from the dual use list."
3516750,[478] Export authorization (Dual use),8419901500,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU196: (Dual use goods) Goods 3B001a from the dual use list."
3518262,[478] Export authorization (Dual use),8443310000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516649,[478] Export authorization (Dual use),8443321000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU635: (Dual use goods) Goods 9A116d from the dual use list."
3518497,[478] Export authorization (Dual use),8443328000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516659,[478] Export authorization (Dual use),8443999000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3519076,[478] Export authorization (Dual use),8465200000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU115: (Dual use goods) Goods 2B001a from the dual use list. | DU116: (Dual use goods) Goods 2B001b from the dual use list. | DU117: (Dual use goods) Goods 2B001c from the dual use list. | DU565: (Dual use goods) Goods 2B201a from the dual use list. | DU566: (Dual use goods) Goods 2B201b from the dual use list. | DU702: (Dual use goods) Goods 2B201c from the dual use list."
3516564,[478] Export authorization (Dual use),8465990000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU115: (Dual use goods) Goods 2B001a from the dual use list. | DU702: (Dual use goods) Goods 2B201c from the dual use list."
3516645,[478] Export authorization (Dual use),8471300000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU222: (Dual use goods) Goods 4A101 from the dual use list. | DU223: (Dual use goods) Goods 4A102 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU280: (Dual use goods) Goods 7A004 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU694: (Dual use goods) Goods 5A001j from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list. | DU705: (Dual use goods) Goods 3A002h from the dual use list."
3516646,[478] Export authorization (Dual use),8471410000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU222: (Dual use goods) Goods 4A101 from the dual use list. | DU223: (Dual use goods) Goods 4A102 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU280: (Dual use goods) Goods 7A004 from the dual use list. | DU356: (Dual use goods) Goods 9B002 from the dual use list. | DU359: (Dual use goods) Goods 9B005 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU694: (Dual use goods) Goods 5A001j from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list. | DU705: (Dual use goods) Goods 3A002h from the dual use list."
3516647,[478] Export authorization (Dual use),8471490000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU222: (Dual use goods) Goods 4A101 from the dual use list. | DU223: (Dual use goods) Goods 4A102 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU280: (Dual use goods) Goods 7A004 from the dual use list. | DU356: (Dual use goods) Goods 9B002 from the dual use list. | DU359: (Dual use goods) Goods 9B005 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU694: (Dual use goods) Goods 5A001j from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list. | DU705: (Dual use goods) Goods 3A002h from the dual use list."
3516648,[478] Export authorization (Dual use),8471500000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU222: (Dual use goods) Goods 4A101 from the dual use list. | DU223: (Dual use goods) Goods 4A102 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU280: (Dual use goods) Goods 7A004 from the dual use list. | DU356: (Dual use goods) Goods 9B002 from the dual use list. | DU359: (Dual use goods) Goods 9B005 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU436: (Dual use goods) Goods 4A003c from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU694: (Dual use goods) Goods 5A001j from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list. | DU705: (Dual use goods) Goods 3A002h from the dual use list."
3516660,[478] Export authorization (Dual use),8471606000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516661,[478] Export authorization (Dual use),8471607000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516662,[478] Export authorization (Dual use),8471702000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU180: (Dual use goods) Goods 3A002a from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516663,[478] Export authorization (Dual use),8471703000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516664,[478] Export authorization (Dual use),8471705000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516665,[478] Export authorization (Dual use),8471707000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516666,[478] Export authorization (Dual use),8471708000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU180: (Dual use goods) Goods 3A002a from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516650,[478] Export authorization (Dual use),8471709800,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU180: (Dual use goods) Goods 3A002a from the dual use list. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516668,[478] Export authorization (Dual use),8471900000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU180: (Dual use goods) Goods 3A002a from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516670,[478] Export authorization (Dual use),8473308000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3519546,[478] Export authorization (Dual use),8486200000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU196: (Dual use goods) Goods 3B001a from the dual use list. | DU199: (Dual use goods) Goods 3B001e from the dual use list. | DU200: (Dual use goods) Goods 3B001f from the dual use list. | DU433: (Dual use goods) Goods 3B001b from the dual use list."
3519556,[478] Export authorization (Dual use),8486900000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU039: (Dual use goods) Goods 1B003 from the dual use list. | DU120: (Dual use goods) Goods 2B001f from the dual use list. | DU122: (Dual use goods) Goods 2B003 from the dual use list. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU134: (Dual use goods) Goods 2B008 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list. | DU196: (Dual use goods) Goods 3B001a from the dual use list. | DU204: (Dual use goods) Goods 3C002 from the dual use list. | DU298: (Dual use goods) Goods 7B103 from the dual use list. | DU366: (Dual use goods) Goods 9B115 from the dual use list. | DU425: (Dual use goods) Goods 3A002d from the dual use list. | DU671: (Dual use goods) Goods 3B001i from the dual use list."
3516671,[478] Export authorization (Dual use),8517110000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516672,[478] Export authorization (Dual use),8517120000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516673,[478] Export authorization (Dual use),8517180000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516674,[478] Export authorization (Dual use),8517610000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU440: (Dual use goods) Goods 5A001a from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU597: (Dual use goods) Goods 8A002d from the dual use list. | DU665: (Dual use goods) Goods 5A001f from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516675,[478] Export authorization (Dual use),8517620000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU240: (Dual use goods) Goods 6A001 from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU440: (Dual use goods) Goods 5A001a from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU597: (Dual use goods) Goods 8A002d from the dual use list. | DU665: (Dual use goods) Goods 5A001f from the dual use list. | DU666: (Dual use goods) Goods 5A001h from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516676,[478] Export authorization (Dual use),8517691000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3522367,[478] Export authorization (Dual use),8517693000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516679,[478] Export authorization (Dual use),8517699000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU440: (Dual use goods) Goods 5A001a from the dual use list. | DU441: (Dual use goods) Goods 5A001b from the dual use list. | DU597: (Dual use goods) Goods 8A002d from the dual use list. | DU665: (Dual use goods) Goods 5A001f from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3516571,[478] Export authorization (Dual use),8523210000,,16/11/2016,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU705: (Dual use goods) Goods 3A002h from the dual use list."
