SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3538933,[566] Anti-dumping/countervailing statistic,7307231015,,28/01/2017,,,,
3538934,[566] Anti-dumping/countervailing statistic,7307231025,,28/01/2017,,,,
3538935,[566] Anti-dumping/countervailing statistic,7307239015,,28/01/2017,,,,
3538936,[566] Anti-dumping/countervailing statistic,7307239025,,28/01/2017,,,,
3496870,[566] Anti-dumping/countervailing statistic,7307931199,,20/07/2016,,,,
3496871,[566] Anti-dumping/countervailing statistic,7307931999,,20/07/2016,,,,
3496872,[566] Anti-dumping/countervailing statistic,7307998098,,20/07/2016,,,,
3497105,[566] Anti-dumping/countervailing statistic,7312106191,,20/07/2016,,,,
3497107,[566] Anti-dumping/countervailing statistic,7312106591,,20/07/2016,,,,
3497109,[566] Anti-dumping/countervailing statistic,7312106991,,20/07/2016,,,,
3541007,[566] Anti-dumping/countervailing statistic,7312108119,,11/02/2017,,,,
3541008,[566] Anti-dumping/countervailing statistic,7312108319,,11/02/2017,,,,
3541009,[566] Anti-dumping/countervailing statistic,7312108519,,11/02/2017,,,,
3541010,[566] Anti-dumping/countervailing statistic,7312108919,,11/02/2017,,,,
3541011,[566] Anti-dumping/countervailing statistic,7312109819,,11/02/2017,,,,
3496894,[566] Anti-dumping/countervailing statistic,7323930010,,20/07/2016,,,,
3496895,[566] Anti-dumping/countervailing statistic,7323990010,,20/07/2016,,,,
3574309,[566] Anti-dumping/countervailing statistic,7325100031,,18/08/2017,,,,
3574308,[566] Anti-dumping/countervailing statistic,7325991051,,18/08/2017,,,,
3496896,[566] Anti-dumping/countervailing statistic,7607111110,,20/07/2016,,,,
3496897,[566] Anti-dumping/countervailing statistic,7607111910,,20/07/2016,,,,
3496898,[566] Anti-dumping/countervailing statistic,7607111930,,20/07/2016,,,,
3496899,[566] Anti-dumping/countervailing statistic,7607111940,,20/07/2016,,,,
3496900,[566] Anti-dumping/countervailing statistic,7607111950,,20/07/2016,,,,
3496901,[566] Anti-dumping/countervailing statistic,7607119045,,20/07/2016,,,,
3496902,[566] Anti-dumping/countervailing statistic,7607119080,,20/07/2016,,,,
3496903,[566] Anti-dumping/countervailing statistic,7607191010,,20/07/2016,,,,
3496904,[566] Anti-dumping/countervailing statistic,7615101010,,20/07/2016,,,,
3496905,[566] Anti-dumping/countervailing statistic,7615108010,,20/07/2016,,,,
3496906,[566] Anti-dumping/countervailing statistic,7616991091,,20/07/2016,,,,
3496907,[566] Anti-dumping/countervailing statistic,7616999001,,20/07/2016,,,,
3496908,[566] Anti-dumping/countervailing statistic,7616999091,,20/07/2016,,,,
3497110,[566] Anti-dumping/countervailing statistic,8101991010,,20/07/2016,,,,
3496909,[566] Anti-dumping/countervailing statistic,8102960019,,20/07/2016,,,,
3496910,[566] Anti-dumping/countervailing statistic,8102960020,,20/07/2016,,,,
3496911,[566] Anti-dumping/countervailing statistic,8102960030,,20/07/2016,,,,
3496912,[566] Anti-dumping/countervailing statistic,8102960040,,20/07/2016,,,,
3506061,[566] Anti-dumping/countervailing statistic,8305100019,,11/08/2016,,,,
3506062,[566] Anti-dumping/countervailing statistic,8305100029,,11/08/2016,,,,
3506063,[566] Anti-dumping/countervailing statistic,8305100034,,11/08/2016,,,,
3506064,[566] Anti-dumping/countervailing statistic,8305100035,,11/08/2016,,,,
3506065,[566] Anti-dumping/countervailing statistic,8305100036,,11/08/2016,,,,
3497111,[566] Anti-dumping/countervailing statistic,8305100050,,20/07/2016,,,,
3645396,[566] Anti-dumping/countervailing statistic,8427900013,,21/07/2017,,,,
3497112,[566] Anti-dumping/countervailing statistic,8427900019,,20/07/2016,,,,
3496918,[566] Anti-dumping/countervailing statistic,8427900030,,20/07/2016,,,,
3645398,[566] Anti-dumping/countervailing statistic,8431200013,,21/07/2017,,,,
3497113,[566] Anti-dumping/countervailing statistic,8431200019,,20/07/2016,,,,
3496919,[566] Anti-dumping/countervailing statistic,8431200050,,20/07/2016,,,,
3522361,[566] Anti-dumping/countervailing statistic,8515908010,,01/01/2017,,,,
3496929,[566] Anti-dumping/countervailing statistic,8516797010,,20/07/2016,,,,
3496930,[566] Anti-dumping/countervailing statistic,8516900051,,20/07/2016,,,,
3496933,[566] Anti-dumping/countervailing statistic,8545110010,,20/07/2016,,,,
3496934,[566] Anti-dumping/countervailing statistic,8545909010,,20/07/2016,,,,
3633714,[566] Anti-dumping/countervailing statistic,8708701015,,08/05/2018,,,,
3633715,[566] Anti-dumping/countervailing statistic,8708701050,,08/05/2018,,,,
3633722,[566] Anti-dumping/countervailing statistic,8708705015,,08/05/2018,,,,
3633723,[566] Anti-dumping/countervailing statistic,8708705050,,08/05/2018,,,,
3594788,[566] Anti-dumping/countervailing statistic,8711601000,,20/10/2017,,,,
3594789,[566] Anti-dumping/countervailing statistic,8711609010,,20/10/2017,,,,
3496937,[566] Anti-dumping/countervailing statistic,8712003090,,20/07/2016,,,,
3496938,[566] Anti-dumping/countervailing statistic,8712007099,,20/07/2016,,,,
3497061,[566] Anti-dumping/countervailing statistic,8714911031,,20/07/2016,,,,
3497062,[566] Anti-dumping/countervailing statistic,8714911033,,20/07/2016,,,,
3497063,[566] Anti-dumping/countervailing statistic,8714911039,,20/07/2016,,,,
3614022,[566] Anti-dumping/countervailing statistic,8714913035,,01/07/2017,,,,
3497066,[566] Anti-dumping/countervailing statistic,8714913039,,20/07/2016,,,,
3497067,[566] Anti-dumping/countervailing statistic,8714930019,,20/07/2016,,,,
3497068,[566] Anti-dumping/countervailing statistic,8714942099,,20/07/2016,,,,
3497115,[566] Anti-dumping/countervailing statistic,8714949019,,20/07/2016,,,,
3497116,[566] Anti-dumping/countervailing statistic,8714963090,,20/07/2016,,,,
3616477,[566] Anti-dumping/countervailing statistic,8714991089,,01/07/2018,,,,
3616722,[566] Anti-dumping/countervailing statistic,8714991099,,01/07/2018,,,,
3497118,[566] Anti-dumping/countervailing statistic,8714995090,,20/07/2016,,,,
3497119,[566] Anti-dumping/countervailing statistic,8714999019,,20/07/2016,,,,
3633728,[566] Anti-dumping/countervailing statistic,8716909015,,08/05/2018,,,,
3633729,[566] Anti-dumping/countervailing statistic,8716909050,,08/05/2018,,,,
